contrastive_similarity_id,query_patch_id,neighbor_patch_id,rank,distance,similarity_score,same_region,same_patch_family,query_is_canary,neighbor_is_canary,review_only
S18C_CON_01630,S18A_PATCH_0163,S18A_PATCH_0126,10,1.701103,0.370219,true,true,false,false,true
S18C_CON_01631,S18A_PATCH_0164,S18A_PATCH_0113,1,0.713951,0.583447,true,true,false,false,true
S18C_CON_01632,S18A_PATCH_0164,S18A_PATCH_0192,2,0.796103,0.556761,true,true,false,false,true
S18C_CON_01633,S18A_PATCH_0164,S18A_PATCH_0133,3,0.877483,0.532628,true,true,false,false,true
S18C_CON_01634,S18A_PATCH_0164,S18A_PATCH_0160,4,1.01772,0.495609,true,true,false,false,true
S18C_CON_01635,S18A_PATCH_0164,S18A_PATCH_0121,5,1.065002,0.484261,true,true,false,false,true
S18C_CON_01636,S18A_PATCH_0164,S18A_PATCH_0131,6,1.179889,0.458739,true,true,false,false,true
S18C_CON_01637,S18A_PATCH_0164,S18A_PATCH_0127,7,1.249419,0.444559,true,true,false,false,true
S18C_CON_01638,S18A_PATCH_0164,S18A_PATCH_0153,8,1.318029,0.431401,true,true,false,false,true
S18C_CON_01639,S18A_PATCH_0164,S18A_PATCH_0163,9,1.500936,0.39985,true,true,false,false,true
S18C_CON_01640,S18A_PATCH_0164,S18A_PATCH_0130,10,1.511828,0.398116,true,true,false,false,true
S18C_CON_01641,S18A_PATCH_0165,S18A_PATCH_0143,1,0.773201,0.563952,true,true,false,false,true
S18C_CON_01642,S18A_PATCH_0165,S18A_PATCH_0163,2,0.978228,0.505503,true,true,false,false,true
S18C_CON_01643,S18A_PATCH_0165,S18A_PATCH_0134,3,0.994528,0.501372,true,true,false,false,true
S18C_CON_01644,S18A_PATCH_0165,S18A_PATCH_0155,4,1.016839,0.495825,true,true,false,false,true
S18C_CON_01645,S18A_PATCH_0165,S18A_PATCH_0153,5,1.298598,0.435048,true,true,false,false,true
S18C_CON_01646,S18A_PATCH_0165,S18A_PATCH_0126,6,1.349668,0.425592,true,true,false,false,true
S18C_CON_01647,S18A_PATCH_0165,S18A_PATCH_0127,7,1.600662,0.384517,true,true,false,false,true
S18C_CON_01648,S18A_PATCH_0165,S18A_PATCH_0164,8,1.6287,0.380416,true,true,false,false,true
S18C_CON_01649,S18A_PATCH_0165,S18A_PATCH_0187,9,1.636282,0.379322,true,true,false,false,true
S18C_CON_01650,S18A_PATCH_0165,S18A_PATCH_0113,10,1.772286,0.360713,true,true,false,false,true
S18C_CON_01651,S18A_PATCH_0166,S18A_PATCH_0152,1,2.533049,0.283042,true,true,false,false,true
S18C_CON_01652,S18A_PATCH_0166,S18A_PATCH_0179,2,2.624552,0.275896,true,true,false,false,true
S18C_CON_01653,S18A_PATCH_0166,S18A_PATCH_0138,3,2.741844,0.267248,true,true,false,false,true
S18C_CON_01654,S18A_PATCH_0166,S18A_PATCH_0151,4,2.802626,0.262976,true,true,false,false,true
S18C_CON_01655,S18A_PATCH_0166,S18A_PATCH_0167,5,3.295705,0.232791,true,true,false,false,true
S18C_CON_01656,S18A_PATCH_0166,S18A_PATCH_0168,6,3.381459,0.228234,true,true,false,false,true
S18C_CON_01657,S18A_PATCH_0166,S18A_PATCH_0191,7,3.69772,0.212869,true,true,false,false,true
S18C_CON_01658,S18A_PATCH_0166,S18A_PATCH_0145,8,3.736432,0.211129,true,true,false,false,true
S18C_CON_01659,S18A_PATCH_0166,S18A_PATCH_0140,9,3.938016,0.20251,true,true,false,false,true
S18C_CON_01660,S18A_PATCH_0166,S18A_PATCH_0148,10,4.063302,0.1975,true,true,false,false,true
S18C_CON_01661,S18A_PATCH_0167,S18A_PATCH_0172,1,2.291903,0.303776,true,true,false,false,true
S18C_CON_01662,S18A_PATCH_0167,S18A_PATCH_0179,2,2.475362,0.28774,true,true,false,false,true
S18C_CON_01663,S18A_PATCH_0167,S18A_PATCH_0151,3,2.643893,0.274432,true,true,false,false,true
S18C_CON_01664,S18A_PATCH_0167,S18A_PATCH_0191,4,2.693857,0.27072,true,true,false,false,true
S18C_CON_01665,S18A_PATCH_0167,S18A_PATCH_0152,5,2.699336,0.270319,true,true,false,false,true
S18C_CON_01666,S18A_PATCH_0167,S18A_PATCH_0138,6,3.12899,0.24219,true,true,false,false,true
S18C_CON_01667,S18A_PATCH_0167,S18A_PATCH_0122,7,3.202655,0.237945,true,true,false,false,true
S18C_CON_01668,S18A_PATCH_0167,S18A_PATCH_0186,8,3.288822,0.233164,true,true,false,false,true
S18C_CON_01669,S18A_PATCH_0167,S18A_PATCH_0166,9,3.295705,0.232791,true,true,false,false,true
S18C_CON_01670,S18A_PATCH_0167,S18A_PATCH_0197,10,3.497403,0.222351,true,true,false,false,true
S18C_CON_01671,S18A_PATCH_0168,S18A_PATCH_0166,1,3.381459,0.228234,true,true,false,false,true
S18C_CON_01672,S18A_PATCH_0168,S18A_PATCH_0151,2,3.867515,0.205444,true,true,false,false,true
S18C_CON_01673,S18A_PATCH_0168,S18A_PATCH_0191,3,3.950796,0.201988,true,true,false,false,true
S18C_CON_01674,S18A_PATCH_0168,S18A_PATCH_0179,4,4.186359,0.192813,true,true,false,false,true
S18C_CON_01675,S18A_PATCH_0168,S18A_PATCH_0152,5,4.453977,0.183352,true,true,false,false,true
S18C_CON_01676,S18A_PATCH_0168,S18A_PATCH_0140,6,4.512579,0.181403,true,true,false,false,true
S18C_CON_01677,S18A_PATCH_0168,S18A_PATCH_0186,7,4.520303,0.181149,true,true,false,false,true
S18C_CON_01678,S18A_PATCH_0168,S18A_PATCH_0145,8,4.855717,0.170773,true,true,false,false,true
S18C_CON_01679,S18A_PATCH_0168,S18A_PATCH_0138,9,5.150316,0.162593,true,true,false,false,true
S18C_CON_01680,S18A_PATCH_0168,S18A_PATCH_0167,10,5.261022,0.159718,true,true,false,false,true
S18C_CON_01681,S18A_PATCH_0169,S18A_PATCH_0177,1,0.418704,0.704869,true,true,false,false,true
S18C_CON_01682,S18A_PATCH_0169,S18A_PATCH_0180,2,0.558835,0.641505,true,true,false,false,true
S18C_CON_01683,S18A_PATCH_0169,S18A_PATCH_0158,3,0.733647,0.576819,true,true,false,false,true
S18C_CON_01684,S18A_PATCH_0169,S18A_PATCH_0194,4,0.87898,0.532204,true,true,false,false,true
S18C_CON_01685,S18A_PATCH_0169,S18A_PATCH_0176,5,0.911776,0.523074,true,true,false,false,true
S18C_CON_01686,S18A_PATCH_0169,S18A_PATCH_0082,6,1.056806,0.486191,false,true,false,false,true
S18C_CON_01687,S18A_PATCH_0169,S18A_PATCH_0170,7,1.060335,0.485358,true,true,false,false,true
S18C_CON_01688,S18A_PATCH_0169,S18A_PATCH_0156,8,1.128432,0.469829,true,true,false,false,true
S18C_CON_01689,S18A_PATCH_0169,S18A_PATCH_0183,9,1.147044,0.465757,true,true,false,false,true
S18C_CON_01690,S18A_PATCH_0169,S18A_PATCH_0190,10,1.15666,0.46368,true,true,false,false,true
S18C_CON_01691,S18A_PATCH_0170,S18A_PATCH_0194,1,0.409262,0.709591,true,true,false,false,true
S18C_CON_01692,S18A_PATCH_0170,S18A_PATCH_0175,2,0.447848,0.69068,true,true,false,false,true
S18C_CON_01693,S18A_PATCH_0170,S18A_PATCH_0091,3,0.480014,0.675669,false,true,false,false,true
S18C_CON_01694,S18A_PATCH_0170,S18A_PATCH_0176,4,0.576607,0.634273,true,true,false,false,true
S18C_CON_01695,S18A_PATCH_0170,S18A_PATCH_0100,5,0.627826,0.614316,false,true,false,false,true
S18C_CON_01696,S18A_PATCH_0170,S18A_PATCH_0182,6,0.628099,0.614213,true,true,false,false,true
S18C_CON_01697,S18A_PATCH_0170,S18A_PATCH_0184,7,0.672981,0.597735,true,true,false,false,true
S18C_CON_01698,S18A_PATCH_0170,S18A_PATCH_0088,8,0.676451,0.596498,false,true,false,false,true
S18C_CON_01699,S18A_PATCH_0170,S18A_PATCH_0048,9,0.750201,0.571363,false,true,false,false,true
S18C_CON_01700,S18A_PATCH_0170,S18A_PATCH_0183,10,0.871379,0.534365,true,true,false,false,true
S18C_CON_01701,S18A_PATCH_0171,S18A_PATCH_0181,1,0.742348,0.573938,true,true,false,false,true
S18C_CON_01702,S18A_PATCH_0171,S18A_PATCH_0185,2,1.303538,0.434115,true,true,false,false,true
S18C_CON_01703,S18A_PATCH_0171,S18A_PATCH_0180,3,1.623295,0.3812,true,true,false,false,true
S18C_CON_01704,S18A_PATCH_0171,S18A_PATCH_0174,4,1.778597,0.359894,true,true,false,false,true
S18C_CON_01705,S18A_PATCH_0171,S18A_PATCH_0161,5,1.931984,0.341066,true,true,false,false,true
S18C_CON_01706,S18A_PATCH_0171,S18A_PATCH_0169,6,1.945571,0.339493,true,true,false,false,true
S18C_CON_01707,S18A_PATCH_0171,S18A_PATCH_0190,7,2.006219,0.332644,true,true,false,false,true
S18C_CON_01708,S18A_PATCH_0171,S18A_PATCH_0158,8,2.027879,0.330264,true,true,false,false,true
S18C_CON_01709,S18A_PATCH_0171,S18A_PATCH_0177,9,2.040021,0.328945,true,true,false,false,true
S18C_CON_01710,S18A_PATCH_0171,S18A_PATCH_0173,10,2.061,0.326691,true,true,false,false,true
S18C_CON_01711,S18A_PATCH_0172,S18A_PATCH_0136,1,1.473499,0.404286,true,true,false,false,true
S18C_CON_01712,S18A_PATCH_0172,S18A_PATCH_0188,2,1.796437,0.357598,true,true,false,false,true
S18C_CON_01713,S18A_PATCH_0172,S18A_PATCH_0179,3,1.961933,0.337617,true,true,false,false,true
S18C_CON_01714,S18A_PATCH_0172,S18A_PATCH_0191,4,2.018739,0.331264,true,true,false,false,true
S18C_CON_01715,S18A_PATCH_0172,S18A_PATCH_0197,5,2.024877,0.330592,true,true,false,false,true
S18C_CON_01716,S18A_PATCH_0172,S18A_PATCH_0145,6,2.02629,0.330438,true,true,false,false,true
S18C_CON_01717,S18A_PATCH_0172,S18A_PATCH_0135,7,2.094764,0.323126,true,true,false,false,true
S18C_CON_01718,S18A_PATCH_0172,S18A_PATCH_0151,8,2.183446,0.314125,true,true,false,false,true
S18C_CON_01719,S18A_PATCH_0172,S18A_PATCH_0132,9,2.262411,0.306522,true,true,false,false,true
S18C_CON_01720,S18A_PATCH_0172,S18A_PATCH_0141,10,2.28849,0.304091,true,true,false,false,true
S18C_CON_01721,S18A_PATCH_0173,S18A_PATCH_0177,1,0.996772,0.500808,true,true,false,false,true
S18C_CON_01722,S18A_PATCH_0173,S18A_PATCH_0174,2,1.030018,0.492606,true,true,false,false,true
S18C_CON_01723,S18A_PATCH_0173,S18A_PATCH_0169,3,1.27294,0.439959,true,true,false,false,true
S18C_CON_01724,S18A_PATCH_0173,S18A_PATCH_0180,4,1.461794,0.406208,true,true,false,false,true
S18C_CON_01725,S18A_PATCH_0173,S18A_PATCH_0181,5,1.484814,0.402445,true,true,false,false,true
S18C_CON_01726,S18A_PATCH_0173,S18A_PATCH_0158,6,1.541618,0.39345,true,true,false,false,true
S18C_CON_01727,S18A_PATCH_0173,S18A_PATCH_0082,7,1.928334,0.341491,false,true,false,false,true
S18C_CON_01728,S18A_PATCH_0173,S18A_PATCH_0209,8,1.950804,0.338891,false,true,false,false,true
S18C_CON_01729,S18A_PATCH_0173,S18A_PATCH_0202,9,1.984845,0.335026,false,true,false,false,true
S18C_CON_01730,S18A_PATCH_0173,S18A_PATCH_0194,10,2.040807,0.32886,true,true,false,false,true
S18C_CON_01731,S18A_PATCH_0174,S18A_PATCH_0173,1,1.030018,0.492606,true,true,false,false,true
S18C_CON_01732,S18A_PATCH_0174,S18A_PATCH_0181,2,1.352584,0.425065,true,true,false,false,true
S18C_CON_01733,S18A_PATCH_0174,S18A_PATCH_0177,3,1.610804,0.383024,true,true,false,false,true
S18C_CON_01734,S18A_PATCH_0174,S18A_PATCH_0171,4,1.778597,0.359894,true,true,false,false,true
S18C_CON_01735,S18A_PATCH_0174,S18A_PATCH_0169,5,1.85227,0.350598,true,true,false,false,true
S18C_CON_01736,S18A_PATCH_0174,S18A_PATCH_0180,6,1.956919,0.33819,true,true,false,false,true
S18C_CON_01737,S18A_PATCH_0174,S18A_PATCH_0185,7,1.988828,0.334579,true,true,false,false,true
S18C_CON_01738,S18A_PATCH_0174,S18A_PATCH_0158,8,2.182511,0.314217,true,true,false,false,true
S18C_CON_01739,S18A_PATCH_0174,S18A_PATCH_0183,9,2.360623,0.297564,true,true,false,false,true
S18C_CON_01740,S18A_PATCH_0174,S18A_PATCH_0082,10,2.373435,0.296434,false,true,false,false,true
S18C_CON_01741,S18A_PATCH_0175,S18A_PATCH_0182,1,0.270243,0.787251,true,true,false,false,true
S18C_CON_01742,S18A_PATCH_0175,S18A_PATCH_0088,2,0.420646,0.703905,false,true,false,false,true
S18C_CON_01743,S18A_PATCH_0175,S18A_PATCH_0170,3,0.447848,0.69068,true,true,false,false,true
S18C_CON_01744,S18A_PATCH_0175,S18A_PATCH_0184,4,0.46958,0.680466,true,true,false,false,true
S18C_CON_01745,S18A_PATCH_0175,S18A_PATCH_0091,5,0.506783,0.663666,false,true,false,false,true
S18C_CON_01746,S18A_PATCH_0175,S18A_PATCH_0100,6,0.526873,0.654933,false,true,false,false,true
S18C_CON_01747,S18A_PATCH_0175,S18A_PATCH_0048,7,0.531893,0.652787,false,true,false,false,true
S18C_CON_01748,S18A_PATCH_0175,S18A_PATCH_0089,8,0.646263,0.607436,false,true,false,false,true
S18C_CON_01749,S18A_PATCH_0175,S18A_PATCH_0176,9,0.717326,0.5823,true,true,false,false,true
S18C_CON_01750,S18A_PATCH_0175,S18A_PATCH_0194,10,0.763429,0.567077,true,true,false,false,true
S18C_CON_01751,S18A_PATCH_0176,S18A_PATCH_0100,1,0.392706,0.718027,false,true,false,false,true
S18C_CON_01752,S18A_PATCH_0176,S18A_PATCH_0170,2,0.576607,0.634273,true,true,false,false,true
S18C_CON_01753,S18A_PATCH_0176,S18A_PATCH_0194,3,0.702953,0.587215,true,true,false,false,true
S18C_CON_01754,S18A_PATCH_0176,S18A_PATCH_0175,4,0.717326,0.5823,true,true,false,false,true
S18C_CON_01755,S18A_PATCH_0176,S18A_PATCH_0088,5,0.757026,0.569144,false,true,false,false,true
S18C_CON_01756,S18A_PATCH_0176,S18A_PATCH_0183,6,0.795995,0.556795,true,true,false,false,true
S18C_CON_01757,S18A_PATCH_0176,S18A_PATCH_0190,7,0.897533,0.527,true,true,false,false,true
S18C_CON_01758,S18A_PATCH_0176,S18A_PATCH_0091,8,0.90215,0.525721,false,true,false,false,true
S18C_CON_01759,S18A_PATCH_0176,S18A_PATCH_0048,9,0.907631,0.524211,false,true,false,false,true
S18C_CON_01760,S18A_PATCH_0176,S18A_PATCH_0169,10,0.911776,0.523074,true,true,false,false,true
S18C_CON_01761,S18A_PATCH_0177,S18A_PATCH_0169,1,0.418704,0.704869,true,true,false,false,true
S18C_CON_01762,S18A_PATCH_0177,S18A_PATCH_0180,2,0.793245,0.557648,true,true,false,false,true
S18C_CON_01763,S18A_PATCH_0177,S18A_PATCH_0158,3,0.83412,0.545221,true,true,false,false,true
S18C_CON_01764,S18A_PATCH_0177,S18A_PATCH_0173,4,0.996772,0.500808,true,true,false,false,true
S18C_CON_01765,S18A_PATCH_0177,S18A_PATCH_0194,5,1.128139,0.469894,true,true,false,false,true
S18C_CON_01766,S18A_PATCH_0177,S18A_PATCH_0082,6,1.176122,0.459533,false,true,false,false,true
S18C_CON_01767,S18A_PATCH_0177,S18A_PATCH_0176,7,1.24884,0.444674,true,true,false,false,true
S18C_CON_01768,S18A_PATCH_0177,S18A_PATCH_0183,8,1.284758,0.437683,true,true,false,false,true
S18C_CON_01769,S18A_PATCH_0177,S18A_PATCH_0170,9,1.362781,0.42323,true,true,false,false,true
S18C_CON_01770,S18A_PATCH_0177,S18A_PATCH_0181,10,1.394523,0.41762,true,true,false,false,true
S18C_CON_01771,S18A_PATCH_0178,S18A_PATCH_0123,1,1.27736,0.439105,true,true,false,false,true
S18C_CON_01772,S18A_PATCH_0178,S18A_PATCH_0157,2,1.322608,0.430551,true,true,false,false,true
S18C_CON_01773,S18A_PATCH_0178,S18A_PATCH_0111,3,1.739454,0.365036,true,true,false,false,true
S18C_CON_01774,S18A_PATCH_0178,S18A_PATCH_0198,4,1.74355,0.364491,true,true,false,false,true
S18C_CON_01775,S18A_PATCH_0178,S18A_PATCH_0195,5,1.778008,0.35997,true,true,false,false,true
S18C_CON_01776,S18A_PATCH_0178,S18A_PATCH_0116,6,1.804386,0.356584,true,true,false,false,true
S18C_CON_01777,S18A_PATCH_0178,S18A_PATCH_0189,7,1.846114,0.351356,true,true,false,false,true
S18C_CON_01778,S18A_PATCH_0178,S18A_PATCH_0159,8,1.885376,0.346575,true,true,false,false,true
S18C_CON_01779,S18A_PATCH_0178,S18A_PATCH_0160,9,1.948677,0.339135,true,true,false,false,true
S18C_CON_01780,S18A_PATCH_0178,S18A_PATCH_0133,10,2.070235,0.325708,true,true,false,false,true
S18C_CON_01781,S18A_PATCH_0179,S18A_PATCH_0151,1,0.706795,0.585893,true,true,false,false,true
S18C_CON_01782,S18A_PATCH_0179,S18A_PATCH_0152,2,0.865877,0.535941,true,true,false,false,true
S18C_CON_01783,S18A_PATCH_0179,S18A_PATCH_0145,3,1.332053,0.428807,true,true,false,false,true
S18C_CON_01784,S18A_PATCH_0179,S18A_PATCH_0140,4,1.605109,0.383861,true,true,false,false,true
S18C_CON_01785,S18A_PATCH_0179,S18A_PATCH_0191,5,1.810964,0.35575,true,true,false,false,true
S18C_CON_01786,S18A_PATCH_0179,S18A_PATCH_0138,6,1.82974,0.353389,true,true,false,false,true
S18C_CON_01787,S18A_PATCH_0179,S18A_PATCH_0172,7,1.961933,0.337617,true,true,false,false,true
S18C_CON_01788,S18A_PATCH_0179,S18A_PATCH_0136,8,2.414253,0.29289,true,true,false,false,true
S18C_CON_01789,S18A_PATCH_0179,S18A_PATCH_0167,9,2.475362,0.28774,true,true,false,false,true
S18C_CON_01790,S18A_PATCH_0179,S18A_PATCH_0166,10,2.624552,0.275896,true,true,false,false,true
S18C_CON_01791,S18A_PATCH_0180,S18A_PATCH_0158,1,0.496991,0.668006,true,true,false,false,true
S18C_CON_01792,S18A_PATCH_0180,S18A_PATCH_0169,2,0.558835,0.641505,true,true,false,false,true
S18C_CON_01793,S18A_PATCH_0180,S18A_PATCH_0177,3,0.793245,0.557648,true,true,false,false,true
S18C_CON_01794,S18A_PATCH_0180,S18A_PATCH_0156,4,0.954103,0.511744,true,true,false,false,true
S18C_CON_01795,S18A_PATCH_0180,S18A_PATCH_0190,5,1.047999,0.488281,true,true,false,false,true
S18C_CON_01796,S18A_PATCH_0180,S18A_PATCH_0176,6,1.059479,0.48556,true,true,false,false,true
S18C_CON_01797,S18A_PATCH_0180,S18A_PATCH_0181,7,1.151375,0.464819,true,true,false,false,true
S18C_CON_01798,S18A_PATCH_0180,S18A_PATCH_0194,8,1.202676,0.453993,true,true,false,false,true
S18C_CON_01799,S18A_PATCH_0180,S18A_PATCH_0170,9,1.273973,0.439759,true,true,false,false,true
S18C_CON_01800,S18A_PATCH_0180,S18A_PATCH_0161,10,1.320191,0.430999,true,true,false,false,true
S18C_CON_01801,S18A_PATCH_0181,S18A_PATCH_0171,1,0.742348,0.573938,true,true,false,false,true
S18C_CON_01802,S18A_PATCH_0181,S18A_PATCH_0180,2,1.151375,0.464819,true,true,false,false,true
S18C_CON_01803,S18A_PATCH_0181,S18A_PATCH_0169,3,1.309242,0.433043,true,true,false,false,true
S18C_CON_01804,S18A_PATCH_0181,S18A_PATCH_0174,4,1.352584,0.425065,true,true,false,false,true
S18C_CON_01805,S18A_PATCH_0181,S18A_PATCH_0177,5,1.394523,0.41762,true,true,false,false,true
S18C_CON_01806,S18A_PATCH_0181,S18A_PATCH_0173,6,1.484814,0.402445,true,true,false,false,true
S18C_CON_01807,S18A_PATCH_0181,S18A_PATCH_0176,7,1.538277,0.393968,true,true,false,false,true
S18C_CON_01808,S18A_PATCH_0181,S18A_PATCH_0158,8,1.590516,0.386023,true,true,false,false,true
S18C_CON_01809,S18A_PATCH_0181,S18A_PATCH_0190,9,1.601315,0.384421,true,true,false,false,true
S18C_CON_01810,S18A_PATCH_0181,S18A_PATCH_0185,10,1.720576,0.367569,true,true,false,false,true
S18C_CON_01811,S18A_PATCH_0182,S18A_PATCH_0175,1,0.270243,0.787251,true,true,false,false,true
S18C_CON_01812,S18A_PATCH_0182,S18A_PATCH_0184,2,0.415545,0.706442,true,true,false,false,true
S18C_CON_01813,S18A_PATCH_0182,S18A_PATCH_0089,3,0.526658,0.655025,false,true,false,false,true
S18C_CON_01814,S18A_PATCH_0182,S18A_PATCH_0091,4,0.554726,0.6432,false,true,false,false,true
S18C_CON_01815,S18A_PATCH_0182,S18A_PATCH_0088,5,0.591934,0.628167,false,true,false,false,true
S18C_CON_01816,S18A_PATCH_0182,S18A_PATCH_0170,6,0.628099,0.614213,true,true,false,false,true
S18C_CON_01817,S18A_PATCH_0182,S18A_PATCH_0048,7,0.643287,0.608536,false,true,false,false,true
S18C_CON_01818,S18A_PATCH_0182,S18A_PATCH_0100,8,0.693767,0.5904,false,true,false,false,true
S18C_CON_01819,S18A_PATCH_0182,S18A_PATCH_0194,9,0.937947,0.51601,true,true,false,false,true
S18C_CON_01820,S18A_PATCH_0182,S18A_PATCH_0176,10,0.944116,0.514373,true,true,false,false,true
S18C_CON_01821,S18A_PATCH_0183,S18A_PATCH_0082,1,0.398044,0.715285,false,true,false,false,true
S18C_CON_01822,S18A_PATCH_0183,S18A_PATCH_0048,2,0.640704,0.609494,false,true,false,false,true
S18C_CON_01823,S18A_PATCH_0183,S18A_PATCH_0091,3,0.755434,0.56966,false,true,false,false,true
S18C_CON_01824,S18A_PATCH_0183,S18A_PATCH_0194,4,0.77295,0.564032,true,true,false,false,true
S18C_CON_01825,S18A_PATCH_0183,S18A_PATCH_0176,5,0.795995,0.556795,true,true,false,false,true
S18C_CON_01826,S18A_PATCH_0183,S18A_PATCH_0170,6,0.871379,0.534365,true,true,false,false,true
S18C_CON_01827,S18A_PATCH_0183,S18A_PATCH_0100,7,0.896105,0.527397,false,true,false,false,true
S18C_CON_01828,S18A_PATCH_0183,S18A_PATCH_0175,8,0.931814,0.517648,true,true,false,false,true
S18C_CON_01829,S18A_PATCH_0183,S18A_PATCH_0182,9,1.09334,0.477706,true,true,false,false,true
S18C_CON_01830,S18A_PATCH_0183,S18A_PATCH_0076,10,1.108361,0.474302,false,true,false,false,true
S18C_CON_01831,S18A_PATCH_0184,S18A_PATCH_0182,1,0.415545,0.706442,true,true,false,false,true
S18C_CON_01832,S18A_PATCH_0184,S18A_PATCH_0175,2,0.46958,0.680466,true,true,false,false,true
S18C_CON_01833,S18A_PATCH_0184,S18A_PATCH_0091,3,0.473045,0.678866,false,true,false,false,true
S18C_CON_01834,S18A_PATCH_0184,S18A_PATCH_0089,4,0.517164,0.659124,false,true,false,false,true
S18C_CON_01835,S18A_PATCH_0184,S18A_PATCH_0048,5,0.656567,0.603658,false,true,false,false,true
S18C_CON_01836,S18A_PATCH_0184,S18A_PATCH_0170,6,0.672981,0.597735,true,true,false,false,true
S18C_CON_01837,S18A_PATCH_0184,S18A_PATCH_0088,7,0.692921,0.590695,false,true,false,false,true
S18C_CON_01838,S18A_PATCH_0184,S18A_PATCH_0194,8,0.85166,0.540056,true,true,false,false,true
S18C_CON_01839,S18A_PATCH_0184,S18A_PATCH_0072,9,0.952139,0.512259,false,true,false,false,true
S18C_CON_01840,S18A_PATCH_0184,S18A_PATCH_0100,10,0.953372,0.511935,false,true,false,false,true
S18C_CON_01841,S18A_PATCH_0185,S18A_PATCH_0171,1,1.303538,0.434115,true,true,false,false,true
S18C_CON_01842,S18A_PATCH_0185,S18A_PATCH_0181,2,1.720576,0.367569,true,true,false,false,true
S18C_CON_01843,S18A_PATCH_0185,S18A_PATCH_0174,3,1.988828,0.334579,true,true,false,false,true
S18C_CON_01844,S18A_PATCH_0185,S18A_PATCH_0197,4,2.101823,0.322391,true,true,false,false,true
S18C_CON_01845,S18A_PATCH_0185,S18A_PATCH_0188,5,2.196686,0.312824,true,true,false,false,true
S18C_CON_01846,S18A_PATCH_0185,S18A_PATCH_0173,6,2.420767,0.292332,true,true,false,false,true
S18C_CON_01847,S18A_PATCH_0185,S18A_PATCH_0180,7,2.610991,0.276932,true,true,false,false,true
S18C_CON_01848,S18A_PATCH_0185,S18A_PATCH_0186,8,2.708111,0.269679,true,true,false,false,true
S18C_CON_01849,S18A_PATCH_0185,S18A_PATCH_0161,9,2.856988,0.25927,true,true,false,false,true
S18C_CON_01850,S18A_PATCH_0185,S18A_PATCH_0177,10,2.866379,0.25864,true,true,false,false,true
S18C_CON_01851,S18A_PATCH_0186,S18A_PATCH_0191,1,0.981927,0.504559,true,true,false,false,true
S18C_CON_01852,S18A_PATCH_0186,S18A_PATCH_0197,2,1.418631,0.413457,true,true,false,false,true
S18C_CON_01853,S18A_PATCH_0186,S18A_PATCH_0188,3,2.283338,0.304568,true,true,false,false,true
S18C_CON_01854,S18A_PATCH_0186,S18A_PATCH_0172,4,2.332815,0.300047,true,true,false,false,true
S18C_CON_01855,S18A_PATCH_0186,S18A_PATCH_0151,5,2.335537,0.299802,true,true,false,false,true
S18C_CON_01856,S18A_PATCH_0186,S18A_PATCH_0140,6,2.423443,0.292104,true,true,false,false,true
S18C_CON_01857,S18A_PATCH_0186,S18A_PATCH_0136,7,2.509255,0.284961,true,true,false,false,true
S18C_CON_01858,S18A_PATCH_0186,S18A_PATCH_0179,8,2.688686,0.271099,true,true,false,false,true
S18C_CON_01859,S18A_PATCH_0186,S18A_PATCH_0185,9,2.708111,0.269679,true,true,false,false,true
S18C_CON_01860,S18A_PATCH_0186,S18A_PATCH_0145,10,2.812171,0.262318,true,true,false,false,true
S18C_CON_01861,S18A_PATCH_0187,S18A_PATCH_0153,1,1.206303,0.453247,true,true,false,false,true
S18C_CON_01862,S18A_PATCH_0187,S18A_PATCH_0163,2,1.257134,0.44304,true,true,false,false,true
S18C_CON_01863,S18A_PATCH_0187,S18A_PATCH_0164,3,1.515373,0.397555,true,true,false,false,true
S18C_CON_01864,S18A_PATCH_0187,S18A_PATCH_0113,4,1.568627,0.389313,true,true,false,false,true
S18C_CON_01865,S18A_PATCH_0187,S18A_PATCH_0165,5,1.636282,0.379322,true,true,false,false,true
S18C_CON_01866,S18A_PATCH_0187,S18A_PATCH_0192,6,1.855638,0.350184,true,true,false,false,true
S18C_CON_01867,S18A_PATCH_0187,S18A_PATCH_0110,7,1.869312,0.348516,true,true,false,false,true
S18C_CON_01868,S18A_PATCH_0187,S18A_PATCH_0116,8,1.970104,0.336689,true,true,false,false,true
S18C_CON_01869,S18A_PATCH_0187,S18A_PATCH_0155,9,1.993684,0.334037,true,true,false,false,true
S18C_CON_01870,S18A_PATCH_0187,S18A_PATCH_0134,10,2.012251,0.331978,true,true,false,false,true
S18C_CON_01871,S18A_PATCH_0188,S18A_PATCH_0197,1,1.076392,0.481605,true,true,false,false,true
S18C_CON_01872,S18A_PATCH_0188,S18A_PATCH_0136,2,1.75066,0.363549,true,true,false,false,true
S18C_CON_01873,S18A_PATCH_0188,S18A_PATCH_0172,3,1.796437,0.357598,true,true,false,false,true
S18C_CON_01874,S18A_PATCH_0188,S18A_PATCH_0135,4,1.834439,0.352804,true,true,false,false,true
S18C_CON_01875,S18A_PATCH_0188,S18A_PATCH_0161,5,1.959999,0.337838,true,true,false,false,true
S18C_CON_01876,S18A_PATCH_0188,S18A_PATCH_0185,6,2.196686,0.312824,true,true,false,false,true
S18C_CON_01877,S18A_PATCH_0188,S18A_PATCH_0171,7,2.208058,0.311715,true,true,false,false,true
