file_path,matched_terms,region_guess,evidence_type_guess,has_date_guess,has_geometry_guess,candidate_status,notes
docs/protocolo_c/v2bd_curitiba_candidate_reference/README.md,Curitiba,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bd_curitiba_candidate_reference/candidate_reference_packets/ctb-2022-01-15-16.md,Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bd_curitiba_candidate_reference/candidate_reference_packets/ctb-2023-10-28-30.md,Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bd_curitiba_candidate_reference/candidate_reference_packets/ctb-2024-02-18-20.md,Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bd_curitiba_candidate_reference/crosswalk_tables/v2bd_seed_patch_crosswalk.csv,Curitiba,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bd_curitiba_candidate_reference/visual_review_assets/v2bd_visual_review_asset_audit.csv,Curitiba,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2be_curitiba_sentinel_crosswalk_resolution/README.md,ANA;Curitiba,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2be_curitiba_sentinel_crosswalk_resolution/visual_review_packets/seed-v2bc-0001.md,ANA;Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2be_curitiba_sentinel_crosswalk_resolution/visual_review_packets/seed-v2bc-0002.md,ANA;Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2be_curitiba_sentinel_crosswalk_resolution/visual_review_packets/seed-v2bc-0003.md,ANA;Curitiba;evento,curitiba,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bf_curitiba_patch_asset_lineage/README.md,Curitiba,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bf_curitiba_patch_asset_lineage/lineage_review_packets/seed-v2bc-0001.md,Curitiba;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bf_curitiba_patch_asset_lineage/lineage_review_packets/seed-v2bc-0002.md,Curitiba;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bf_curitiba_patch_asset_lineage/lineage_review_packets/seed-v2bc-0003.md,Curitiba;evento,multi,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bf_curitiba_patch_asset_lineage/recovered_crosswalk_tables/v2bf_asset_file_reference_resolution.csv,Curitiba,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bg_recife_hydro_geomorphic_grounding_pack/README.md,APAC;CEMADEN;Recife;inundacao;ocorrencia,recife,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bg_recife_hydro_geomorphic_grounding_pack/source_packets/charter_758_recife.md,Recife,recife,mass_movement,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/README.md,Recife;evento,recife,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_candidate_geometry_source_registry.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_manual_access_request_tasks.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_product_access_vector_crs_license_audit.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_product_hazard_geometry_type_classification.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_recife_gate_status_update.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/access_audit/v2bh_recife_olinda_product_classification.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/product_inventory/v2bh_charter_758_product_inventory.csv,ANA;APAC;CEMADEN;Recife;flood,recife,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bh_recife_charter_758_product_audit/product_review_packets/ch758_recife_20220602_001.md,ANA;Protocolo C;Recife;flood,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/README.md,ANA;APAC;CEMADEN;Recife,recife,unknown,true,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/charter_audit/v2bi_charter_candidate_geometry_readiness.csv,Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/charter_audit/v2bi_charter_crs_geometry_validation.csv,Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/charter_audit/v2bi_charter_file_audit.csv,Recife;flood;protocolo_c,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/charter_audit/v2bi_charter_vector_metadata.csv,Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/intake_reports/recife_may_2022.md,APAC;CEMADEN;Recife,recife,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/temporal_series_audit/v2bi_apac_cemaden_series_parse_report.csv,flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/temporal_series_audit/v2bi_recife_temporal_metrics.csv,Recife;flood,recife,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bi_recife_charter_temporal_intake/temporal_series_audit/v2bi_temporal_series_cache_inventory.csv,ANA;APAC;Recife;flood;protocolo_c,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bj_recife_candidate_gate_reconciliation/README.md,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bj_recife_candidate_gate_reconciliation/candidate_review_packets/REC_2022_05_24_30.md,ANA;APAC;CEMADEN;Recife;flood,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/README.md,ANA;APAC;CEMADEN;Recife,recife,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/adjudication_checklists/REC_2022_05_24_30_c5_c6_checklist.md,ANA;APAC;CEMADEN;Recife;flood;inundacao,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/decision_matrix/REC_2022_05_24_30_decision_matrix.md,ANA;APAC;CEMADEN;Recife;flood,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/dossier/REC_2022_05_24_30_review_dossier.md,ANA;APAC;CEMADEN;Recife;evento;flood;inundacao,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/request_templates/request_apac_recife_rmr_precip_20220524_20220602.md,ANA;APAC;Recife;evento,recife,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/request_templates/request_cemaden_recife_rmr_precip_20220524_20220602.md,ANA;CEMADEN;Recife;evento,recife,unknown,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/request_templates/request_charter_758_vector_crs_cenad.md,ANA;Recife;flood,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bk_recife_human_review_dossier/request_templates/request_charter_758_vector_crs_charter.md,ANA;Recife;flood,recife,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bl_protocol_validated_candidate_reference/README.md,ANA;APAC;Protocolo C;Recife;evento;flood,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bl_protocol_validated_candidate_reference/reapplication_learning/recife_reapplication_learning.md,ANA;Curitiba;Petropolis;Recife;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bl_protocol_validated_candidate_reference/reports/recife_protocol_validated_candidate_reference_report.md,ANA;APAC;Curitiba;Petropolis;Protocolo C;Recife;evento;flood,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bl_protocol_validated_candidate_reference/validated_reference_packets/REC_2022_05_24_30_validated_candidate_reference.md,ANA;APAC;CEMADEN;Curitiba;Petropolis;flood,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/README.md,ANA;Curitiba;Petropolis;Protocolo C;Recife;evento,multi,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/evidence_scorecards/curitiba_scorecard.csv,Curitiba;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/evidence_scorecards/petropolis_scorecard.csv,Petropolis;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/evidence_scorecards/recife_scorecard.csv,Recife;flood,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/region_packets/curitiba.md,Curitiba;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/region_packets/petropolis.md,Petropolis;flood,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/region_packets/recife.md,ANA;APAC;Recife;flood,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/protocolo_c/v2bm_cross_region_reapplication/reports/protocol_c_cross_region_reapplication_report.md,ANA;Curitiba;Petropolis;Protocolo C;Recife;evento,multi,mass_movement,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/review_packages/protocolo_c/v1um_recife_human_review_batch_01.md,ANA;Recife,recife,mass_movement,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/review_packages/protocolo_c/v1um_recife_human_review_batch_02.md,ANA;Recife,recife,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/review_packages/protocolo_c/v1um_recife_human_review_batch_03.md,ANA;Recife,recife,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_completion_report.md,Protocolo C,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_discussao_section_candidate.md,Protocolo C,recife,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_limitacoes_trabalhos_futuros_section_candidate.md,ANA;Protocolo C;ocorrencia,unknown,unknown,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_manual_patch_plan.md,ANA;CPRM;Curitiba;Petropolis;Protocolo C;Recife;SGB;evento;protocolo_c,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_metodologia_section_candidate.md,Protocolo C,unknown,unknown,false,false,methodological_reference,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_orientador_review_packet.md,ANA;Protocolo C,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_resultados_section_candidate.md,Protocolo C;evento,multi,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2al_manuscript_integration/v2al_safe_table_captions.md,Protocolo C,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_artifact_index.md,Protocolo C;protocolo_c,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_appendix_index.md,Protocolo C,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_claims_and_guardrails_appendix.md,ANA;Protocolo C;enchente;inundacao,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_completion_report.md,Protocolo C,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_defense_question_bank.md,ANA;Protocolo C;enchente;inundacao;protocolo_c,multi,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_final_claim_consistency_audit.md,Protocolo C;enchente;inundacao;protocolo_c,unknown,flood,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_limitations_appendix.md,Protocolo C,multi,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_orchestrator_run_manifest.md,Protocolo C;protocolo_c,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_protocol_c_evidence_atlas.md,ANA;Protocolo C;protocolo_c,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_review_queue_appendix.md,ANA;Protocolo C,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_tables_and_figures_catalog.md,ANA;Protocolo C;protocolo_c,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/tcc_exports/v2am_appendix_evidence_atlas/v2am_traceability_dag.md,Protocolo C;protocolo_c,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_checklist_triagem_fonte.md,ANA;Protocolo C;evento;inundação,curitiba,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_dossie_evento_candidato.md,CPRM;Defesa Civil;Protocolo C;evento;flood;ocorrência,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_ficha_geocodificacao_manual.md,ANA;Protocolo C;Recife;evento;flood,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_intake_fonte_observacional_manual.md,Protocolo C;evento;flood,unknown,flood,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_log_busca_evento.md,Protocolo C;evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_pacote_solicitacao_regional.md,ANA;Protocolo C;alagamento;evento;flood;inundação;protocolo_c,recife,flood,false,false,documentary_context,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_revisao_evento_observado.md,alagamento;evento;inundacao;inundação,recife,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_revisao_pre_overlay_evento_patch.md,Petrópolis;Protocolo C;evento;flood;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_roteiro_busca_portal_publico.md,Protocolo C;evento,curitiba,unknown,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
docs/templates/protocolo_c_solicitacao_fonte_observacional.md,ANA;alagamento;evento;inundação,unknown,flood,false,true,needs_manual_review,offline keyword scan; review-only; not ground truth
docs/writing_support/protocolo_c/v1un_recife_tcc_paragraphs.md,ANA;Defesa Civil;Protocolo C;Recife;evento;ocorrencia,recife,unknown,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/administrative_act_keyword_hit_registry.csv,Defesa Civil,unknown,mass_movement,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/administrative_act_segment_registry.csv,ANA;APAC;Defesa Civil;Petropolis;Petrópolis;alagamento;calamidade;emergencia;emergência;evento;ocorrência,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/background_unlabeled_candidate_registry.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/c4_gate_gap_analysis_registry.csv,CPRM,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/c4_negative_evidence_search_queue.csv,CPRM;Defesa Civil;Petrópolis;SGB;ocorrencia,multi,mass_movement,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/c4_s1_completion_queue.csv,CPRM,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/cicatriz_area_ground_reference_dossier.csv,CPRM;Petropolis;SGB;evento,petropolis,mass_movement,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/cicatriz_area_ground_reference_gate_matrix.csv,CPRM,petropolis,mass_movement,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/consolidated_observed_event_vector_candidate_registry.csv,APAC;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Recife;SGB;alagamento;calamidade;emergencia;evento;inundacao;ocorrencia,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/contextual_reference_layer_registry.csv,CPRM;Curitiba;GeoCuritiba;Petropolis;Petrópolis;Recife;SGB;flood;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/control_candidate_expansion_registry.csv,CPRM;Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dataset_registry.csv,Curitiba;Petrópolis;Recife,multi,unknown,true,true,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_artifact_discovery_v1pg.csv,ANA;Recife;protocolo_c,recife,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_c3_anchor_review_triage_registry.csv,CPRM,petropolis,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_dry_run_execution_plan_v1qc.csv,Curitiba,curitiba,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_execution_queue_from_visual_expansion_v1qa.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_execution_readiness_audit_v1qb.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_local_asset_preprocessing_audit_v1qi.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_manifest_crosswalk_repair_suggestions_v1qp.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_patch_visual_asset_inventory_v1pn.csv,Curitiba;Petropolis;Recife,multi,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_patch_visual_linkage_registry_v1pv.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_patch_visual_linkage_summary_v1pv.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_queue_leakage_audit_v1px.csv,ANA,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_review_only_execution_queue_expanded_v1pw.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_smoke_asset_local_reconciliation_v1qo.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_smoke_embedding_scientific_summary_v1qm.csv,evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
datasets/dino_smoke_sample_selection_v1qh.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_results_scientific_summary_v1pm.csv,Protocolo C,unknown,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_table_execution_readiness_v1qe.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_table_local_readiness_v1qs.csv,evento,recife,unknown,false,false,documentary_context,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_table_review_queue_v1py.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_table_smoke_embedding_results_v1qm.csv,evento,unknown,unknown,false,false,needs_manual_review,offline keyword scan; review-only; not ground truth
datasets/dino_tcc_table_visual_asset_eligibility_v1py.csv,Curitiba;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/dino_visual_asset_eligibility_audit_v1pu.csv,Curitiba;Petropolis;Recife,multi,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/documented_locality_patch_review_candidate_registry.csv,CPRM;Petrópolis,petropolis,unknown,true,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/event_candidate_screening_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;Petropolis;Petrópolis;Recife;alagamento;evento;flood;inundação,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_dossier_decision_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;evento;flood;inundação,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_evidence_dossier_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;evento;flood;inundação;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_evidence_requirements_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;evento;flood;inundação,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_patch_linkage_registry.csv,CPRM,petropolis,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/event_patch_linking_preflight_registry.csv,Curitiba;Defesa Civil;Petrópolis;Recife;alagamento;evento;flood;inundação;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_patch_screening_scope.csv,ANA;Curitiba;Defesa Civil;Petropolis;Petrópolis;Recife;evento;flood;inundação,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_sentinel_temporal_window_registry.csv,APAC;Curitiba;Petrópolis;Recife;alagamento;evento;flood;inundação,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/event_source_search_backlog.csv,ANA;CPRM;Curitiba;Defesa Civil;Petropolis;Petrópolis;Recife;evento;flood;inundação;protocolo_c,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/evidence_acquisition_tracker.csv,ANA;APAC;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;flood,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/evidence_license_provenance_registry.csv,ANA;APAC;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petrópolis;Recife;SGB;alagamento;evento;flood,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/evidence_source_intake_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;flood,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/external_evidence_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;SGB;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/flood_event_candidate_registry.csv,ANA;Curitiba;Defesa Civil;Petropolis;Petrópolis;Protocolo C;Recife;alagamento;evento;flood;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/formal_negative_control_evidence_registry.csv,CPRM;Curitiba;GeoCuritiba;Petropolis;Petrópolis;Recife;SGB,multi,unknown,false,true,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/gate_search_question_registry.csv,ANA;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Recife;alagamento;evento;flood;inundação;ocorrência,multi,flood,true,false,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/ground_reference_candidate_master_registry.csv,CPRM,multi,unknown,true,true,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/ground_reference_event_registry.csv,CPRM;Petrópolis;SGB,multi,mass_movement,true,true,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/ground_reference_evidence_source_registry.csv,ANA;CPRM;Curitiba;GeoCuritiba;Petropolis;Petrópolis;Protocolo C;Recife;SGB;evento;flood;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/ground_reference_gap_matrix.csv,ANA;Curitiba;Defesa Civil;GeoCuritiba;Petropolis;Petrópolis;Protocolo C;Recife;SGB;alagamento;enchente;evento;flood;inundação,multi,flood,false,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
datasets/ground_truth_candidate_decision_audit.csv,CPRM,petropolis,unknown,false,false,not_event_evidence,offline keyword scan; review-only; not ground truth
datasets/manual_external_evidence_needed_registry.csv,ANA;APAC;CEMADEN;CPRM;Curitiba;Defesa Civil;GeoCuritiba;Petrópolis;Recife;alagamento;calamidade;emergência;evento;flood;inundação;ocorrência,multi,flood,true,true,candidate_evidence_source,offline keyword scan; review-only; not ground truth
