matched_id,occurrence_id,input_status,resolution_action,output_status,name_similarity,neighborhood_match,score_gap,geometry_available,review_only
S14CMATCH_000854,S14AOCC_000854,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000855,S14AOCC_000855,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000856,S14AOCC_000856,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000857,S14AOCC_000857,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000858,S14AOCC_000858,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000859,S14AOCC_000859,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000860,S14AOCC_000860,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000861,S14AOCC_000861,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000862,S14AOCC_000862,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000863,S14AOCC_000863,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000864,S14AOCC_000864,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000865,S14AOCC_000865,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000866,S14AOCC_000866,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000867,S14AOCC_000867,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000868,S14AOCC_000868,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000869,S14AOCC_000869,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000870,S14AOCC_000870,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000871,S14AOCC_000871,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000872,S14AOCC_000872,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000873,S14AOCC_000873,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000874,S14AOCC_000874,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000875,S14AOCC_000875,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000876,S14AOCC_000876,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000877,S14AOCC_000877,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000878,S14AOCC_000878,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000879,S14AOCC_000879,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000880,S14AOCC_000880,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000881,S14AOCC_000881,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000882,S14AOCC_000882,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000883,S14AOCC_000883,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000884,S14AOCC_000884,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000885,S14AOCC_000885,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000886,S14AOCC_000886,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000887,S14AOCC_000887,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000888,S14AOCC_000888,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000889,S14AOCC_000889,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000890,S14AOCC_000890,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000891,S14AOCC_000891,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000892,S14AOCC_000892,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000893,S14AOCC_000893,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000894,S14AOCC_000894,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000895,S14AOCC_000895,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000896,S14AOCC_000896,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000897,S14AOCC_000897,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000898,S14AOCC_000898,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000899,S14AOCC_000899,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000900,S14AOCC_000900,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000901,S14AOCC_000901,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000902,S14AOCC_000902,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000903,S14AOCC_000903,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000904,S14AOCC_000904,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000905,S14AOCC_000905,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000906,S14AOCC_000906,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000907,S14AOCC_000907,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000908,S14AOCC_000908,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000909,S14AOCC_000909,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000910,S14AOCC_000910,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000911,S14AOCC_000911,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000912,S14AOCC_000912,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000913,S14AOCC_000913,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000914,S14AOCC_000914,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000915,S14AOCC_000915,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000916,S14AOCC_000916,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000917,S14AOCC_000917,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000918,S14AOCC_000918,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000919,S14AOCC_000919,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000920,S14AOCC_000920,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000921,S14AOCC_000921,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000922,S14AOCC_000922,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000923,S14AOCC_000923,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000924,S14AOCC_000924,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000925,S14AOCC_000925,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000926,S14AOCC_000926,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000927,S14AOCC_000927,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000928,S14AOCC_000928,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000929,S14AOCC_000929,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000930,S14AOCC_000930,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000931,S14AOCC_000931,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000932,S14AOCC_000932,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000933,S14AOCC_000933,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000934,S14AOCC_000934,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000935,S14AOCC_000935,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000936,S14AOCC_000936,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000937,S14AOCC_000937,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000938,S14AOCC_000938,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000939,S14AOCC_000939,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000940,S14AOCC_000940,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000941,S14AOCC_000941,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000942,S14AOCC_000942,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000943,S14AOCC_000943,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000944,S14AOCC_000944,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000945,S14AOCC_000945,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000946,S14AOCC_000946,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000947,S14AOCC_000947,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000948,S14AOCC_000948,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000949,S14AOCC_000949,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000950,S14AOCC_000950,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000951,S14AOCC_000951,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000952,S14AOCC_000952,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000953,S14AOCC_000953,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000954,S14AOCC_000954,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000955,S14AOCC_000955,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000956,S14AOCC_000956,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000957,S14AOCC_000957,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000958,S14AOCC_000958,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000959,S14AOCC_000959,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000960,S14AOCC_000960,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000961,S14AOCC_000961,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000962,S14AOCC_000962,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000963,S14AOCC_000963,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000964,S14AOCC_000964,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000965,S14AOCC_000965,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000966,S14AOCC_000966,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000967,S14AOCC_000967,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000968,S14AOCC_000968,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000969,S14AOCC_000969,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000970,S14AOCC_000970,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000971,S14AOCC_000971,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000972,S14AOCC_000972,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000973,S14AOCC_000973,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000974,S14AOCC_000974,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000975,S14AOCC_000975,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000976,S14AOCC_000976,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000977,S14AOCC_000977,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000978,S14AOCC_000978,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000979,S14AOCC_000979,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000980,S14AOCC_000980,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000981,S14AOCC_000981,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000982,S14AOCC_000982,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000983,S14AOCC_000983,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000984,S14AOCC_000984,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000985,S14AOCC_000985,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000986,S14AOCC_000986,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000987,S14AOCC_000987,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000988,S14AOCC_000988,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000989,S14AOCC_000989,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000990,S14AOCC_000990,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000991,S14AOCC_000991,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000992,S14AOCC_000992,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000993,S14AOCC_000993,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000994,S14AOCC_000994,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000995,S14AOCC_000995,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000996,S14AOCC_000996,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000997,S14AOCC_000997,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000998,S14AOCC_000998,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_000999,S14AOCC_000999,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001000,S14AOCC_001000,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001001,S14AOCC_001001,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001002,S14AOCC_001002,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001003,S14AOCC_001003,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001004,S14AOCC_001004,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001005,S14AOCC_001005,blocked_ambiguous_address,kept_blocked,blocked_ambiguous_address,0.858,true,0.0,true,true
S14CMATCH_001006,S14AOCC_001006,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001007,S14AOCC_001007,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001008,S14AOCC_001008,official_address_point_match,carried_forward,official_address_point_match,0.934,true,0.934,true,true
S14CMATCH_001009,S14AOCC_001009,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001010,S14AOCC_001010,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001011,S14AOCC_001011,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001012,S14AOCC_001012,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001013,S14AOCC_001013,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001014,S14AOCC_001014,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001015,S14AOCC_001015,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001016,S14AOCC_001016,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001017,S14AOCC_001017,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001018,S14AOCC_001018,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001019,S14AOCC_001019,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001020,S14AOCC_001020,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001021,S14AOCC_001021,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001022,S14AOCC_001022,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001023,S14AOCC_001023,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001024,S14AOCC_001024,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001025,S14AOCC_001025,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001026,S14AOCC_001026,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001027,S14AOCC_001027,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001028,S14AOCC_001028,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001029,S14AOCC_001029,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001030,S14AOCC_001030,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001031,S14AOCC_001031,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001032,S14AOCC_001032,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001033,S14AOCC_001033,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001034,S14AOCC_001034,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001035,S14AOCC_001035,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001036,S14AOCC_001036,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001037,S14AOCC_001037,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001038,S14AOCC_001038,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001039,S14AOCC_001039,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001040,S14AOCC_001040,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001041,S14AOCC_001041,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001042,S14AOCC_001042,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001043,S14AOCC_001043,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001044,S14AOCC_001044,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001045,S14AOCC_001045,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001046,S14AOCC_001046,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001047,S14AOCC_001047,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001048,S14AOCC_001048,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001049,S14AOCC_001049,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001050,S14AOCC_001050,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001051,S14AOCC_001051,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001052,S14AOCC_001052,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001053,S14AOCC_001053,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001054,S14AOCC_001054,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001055,S14AOCC_001055,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001056,S14AOCC_001056,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001057,S14AOCC_001057,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001058,S14AOCC_001058,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001059,S14AOCC_001059,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001060,S14AOCC_001060,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001061,S14AOCC_001061,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001062,S14AOCC_001062,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001063,S14AOCC_001063,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001064,S14AOCC_001064,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001065,S14AOCC_001065,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001066,S14AOCC_001066,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001067,S14AOCC_001067,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001068,S14AOCC_001068,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001069,S14AOCC_001069,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001070,S14AOCC_001070,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001071,S14AOCC_001071,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001072,S14AOCC_001072,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001073,S14AOCC_001073,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001074,S14AOCC_001074,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001075,S14AOCC_001075,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001076,S14AOCC_001076,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001077,S14AOCC_001077,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001078,S14AOCC_001078,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001079,S14AOCC_001079,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001080,S14AOCC_001080,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
S14CMATCH_001081,S14AOCC_001081,official_neighborhood_only,carried_forward,official_neighborhood_only,0.5,true,0.5,false,true
