local_geometry_id,source_path,region,municipality,source_name,source_type,event_type,event_date,event_period_start,event_period_end,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,evidence_tier,source_confidence,parse_confidence,is_direct_event_geometry,is_flood_footprint,is_risk_area,is_susceptibility_reference,calibration_eligible_candidate,review_only,notes
S16ALOCG_00192,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/defesa_civil__dicionario_de_dados_das_areas_de_risco__bb0c4134-cac8-4588-88be-97fed5a11759.json,recife,recife,defesa_civil__dicionario_de_dados_das_areas_de_risco__bb0c4134-cac8-4588-88be-97fed5a11759.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00193,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas-dos-cidadaos-e-servicos-dados-vivos-recife_package_metadata.json,recife,recife,demandas-dos-cidadaos-e-servicos-dados-vivos-recife_package_metadata.json,official_flood_footprint_candidate,flood,,,,dataset,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00194,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_156_tempo_real__5250ccfe-d050-4251-b0c1-bc98c8785e9b.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_156_tempo_real__5250ccfe-d050-4251-b0c1-bc98c8785e9b.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00195,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_156_tempo_real__928eacb9-c44d-4cfc-9916-da58521c5ec2.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_156_tempo_real__928eacb9-c44d-4cfc-9916-da58521c5ec2.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00196,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_chamados__341801f3-3502-4a31-a12b-bab666a732e8.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_chamados__341801f3-3502-4a31-a12b-bab666a732e8.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00197,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_chamados__a91bf971-a364-401c-bd0c-cd54fd8742ab.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_chamados__a91bf971-a364-401c-bd0c-cd54fd8742ab.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00198,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_lonas__0b2a9ac8-d456-4627-a952-3d4d0cb12f90.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_lonas__0b2a9ac8-d456-4627-a952-3d4d0cb12f90.json,local_event_point_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T1_local_official_event_point,medium,low,true,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00199,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_lonas__332216db-2637-459d-9d0c-33ac79515db1.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_lonas__332216db-2637-459d-9d0c-33ac79515db1.json,local_event_point_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T1_local_official_event_point,medium,low,true,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00200,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_vistorias__0aa2ff23-cdda-40a3-953e-f279ec19986a.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_vistorias__0aa2ff23-cdda-40a3-953e-f279ec19986a.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00201,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_vistorias__70ba74a8-9d49-4449-8a11-6edc5b60ab2c.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_sedec_vistorias__70ba74a8-9d49-4449-8a11-6edc5b60ab2c.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00202,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_solicitacoes_tempo_real__1cfa58e7-ae4f-46ac-bbac-2ca89834bf85.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_solicitacoes_tempo_real__1cfa58e7-ae4f-46ac-bbac-2ca89834bf85.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00203,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_solicitacoes_tempo_real__f0f7601f-6048-49a7-895d-9933bebd9f25.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_solicitacoes_tempo_real__f0f7601f-6048-49a7-895d-9933bebd9f25.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00204,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_tipo_ocorrencias_tempo_real__426463b2-66e2-40b9-b2e1-e98867a24489.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_tipo_ocorrencias_tempo_real__426463b2-66e2-40b9-b2e1-e98867a24489.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00205,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_tipo_ocorrencias_tempo_real__b7b49788-4ee8-4443-bfb7-afc5ba2a3d83.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_tipo_ocorrencias_tempo_real__b7b49788-4ee8-4443-bfb7-afc5ba2a3d83.json,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00206,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_velocidade_das_vias__62439c61-7e44-49de-8512-008f66293e24.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_velocidade_das_vias__62439c61-7e44-49de-8512-008f66293e24.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00207,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_velocidade_das_vias__a50830b1-c510-4616-a1ce-329755a37a04.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__dicionario_de_dados_velocidade_das_vias__a50830b1-c510-4616-a1ce-329755a37a04.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00208,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__faixa_azul_velocidade_das_vias_em_tempo_real__be197123-cbb1-4541-880a-89e4fefb7961.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__faixa_azul_velocidade_das_vias_em_tempo_real__be197123-cbb1-4541-880a-89e4fefb7961.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00209,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__faixa_azul_velocidade_das_vias_em_tempo_real__ff971c3c-e4da-4d63-a285-f6354414c19b.json,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__faixa_azul_velocidade_das_vias_em_tempo_real__ff971c3c-e4da-4d63-a285-f6354414c19b.json,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00210,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_solicitacoes_tempo_real__2f8f3a95-c8dc-41dd-b396-e586276fed5c.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_solicitacoes_tempo_real__2f8f3a95-c8dc-41dd-b396-e586276fed5c.csv,local_event_point_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T1_local_official_event_point,medium,low,true,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00211,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_solicitacoes_tempo_real__fa135ecc-101d-40d7-88df-f38aa709a7d1.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_solicitacoes_tempo_real__fa135ecc-101d-40d7-88df-f38aa709a7d1.csv,local_event_point_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T1_local_official_event_point,medium,low,true,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00212,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_vistorias_tempo_real__c9654429-a71f-4f10-aed7-a61cb532aa3d.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_vistorias_tempo_real__c9654429-a71f-4f10-aed7-a61cb532aa3d.csv,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00213,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_vistorias_tempo_real__d7c98300-5043-4d6c-92d7-20a519b25366.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__sedec_vistorias_tempo_real__d7c98300-5043-4d6c-92d7-20a519b25366.csv,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00214,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__solicitacoes_156_atendimentos_de_servicos_da_emlurb__c394160a-ea01-4ea4-a6f5-afae75ca2246.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__solicitacoes_156_atendimentos_de_servicos_da_emlurb__c394160a-ea01-4ea4-a6f5-afae75ca2246.csv,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00215,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/demandas_dos_cidadaos_e_servicos_dados_vivos_recife__solicitacoes_156_atendimentos_de_servicos_da_emlurb__f3b3a0ab-ac8f-4fe8-a1cc-c3afdd20081a.csv,recife,recife,demandas_dos_cidadaos_e_servicos_dados_vivos_recife__solicitacoes_156_atendimentos_de_servicos_da_emlurb__f3b3a0ab-ac8f-4fe8-a1cc-c3afdd20081a.csv,non_event_context,context,,,,,,,,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00216,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro-de-atendimentos-da-defesa-civil_package_metadata.json,recife,recife,registro-de-atendimentos-da-defesa-civil_package_metadata.json,official_flood_footprint_candidate,flood,,,,dataset,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00217,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2014__b81bf4cc-ae19-4a43-94a7-f11b3e0b662b.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2014__b81bf4cc-ae19-4a43-94a7-f11b3e0b662b.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00218,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2015__9a5103f7-6bd0-4694-90d6-7e776b1e372d.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2015__9a5103f7-6bd0-4694-90d6-7e776b1e372d.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00219,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2016__932fee1e-80fd-49f8-9ae3-6e8dd96e33a3.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2016__932fee1e-80fd-49f8-9ae3-6e8dd96e33a3.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00220,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2017__40e0558f-dc49-4ec7-b5e6-5a791703ae34.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2017__40e0558f-dc49-4ec7-b5e6-5a791703ae34.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00221,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2018__a3a25520-de12-4f56-ae05-6dc1ec4c6207.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2018__a3a25520-de12-4f56-ae05-6dc1ec4c6207.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00222,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2019__9bb859e1-19ae-4b95-9246-139b9273846f.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2019__9bb859e1-19ae-4b95-9246-139b9273846f.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00223,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2020__559ce500-deab-467d-862e-cf50332a9c26.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2020__559ce500-deab-467d-862e-cf50332a9c26.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00224,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2021__bf6f5af8-3556-425c-bfec-0eddccdeeb73.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2021__bf6f5af8-3556-425c-bfec-0eddccdeeb73.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00225,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2022__10203dd4-9052-4a76-95eb-fd858aa053d4.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2022__10203dd4-9052-4a76-95eb-fd858aa053d4.csv,local_event_polygon_candidate,flood,,,,,,,,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,low,true,true,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00226,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2023__921d87c7-5ace-4856-9e3f-c31521259c36.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2023__921d87c7-5ace-4856-9e3f-c31521259c36.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00227,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2024__7c7bb871-3906-4d82-8993-857c9e6f137b.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2024__7c7bb871-3906-4d82-8993-857c9e6f137b.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00228,PROJECT_ROOT/data/raw/recife/seced_defesa_civil/registro_de_atendimentos_da_defesa_civil__atendimentos_2025__f907decb-0fb6-491b-8b6c-0f53f277f413.csv,recife,recife,registro_de_atendimentos_da_defesa_civil__atendimentos_2025__f907decb-0fb6-491b-8b6c-0f53f277f413.csv,official_risk_area_only,context,,,,,,,,,,EPSG:4326_or_source_unknown,T2_local_official_risk_area_context,medium,low,false,false,true,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00229,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Curvas_de_nivel/curvas_nivel_espaco_20m_sirgas_utm.shp.xml,recife,recife,curvas_nivel_espaco_20m_sirgas_utm.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00230,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/isoietas anuais medias.xml,recife,recife,isoietas anuais medias.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00231,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Feicoes/Alagado_Area_umida_A.shp.xml,recife,recife,Alagado_Area_umida_A.shp.xml,local_event_polygon_candidate,flood,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,medium,true,true,false,false,true,true,sem data explicita extraida; elegibilidade permanece candidata review-only
S16ALOCG_00232,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Feicoes/Cicatriz_Area_A.shp.xml,recife,recife,Cicatriz_Area_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00233,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Feicoes/Cicatriz_Ponto_P.shp.xml,recife,recife,Cicatriz_Ponto_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00234,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Feicoes/Feicoes_Erosivas_P.shp.xml,recife,recife,Feicoes_Erosivas_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00235,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Feicoes/Lineamento_L.shp.xml,recife,recife,Lineamento_L.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00236,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Geologia/Estrutural_Escala_1_25000.shp.xml,recife,recife,Estrutural_Escala_1_25000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00237,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Geologia/Litologia_Escala_1_25000.shp.xml,recife,recife,Litologia_Escala_1_25000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00238,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Limites/Limite_entorno_Recife_utm_linha.shp.xml,recife,recife,Limite_entorno_Recife_utm_linha.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00239,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Limites/Recife_Sirgas2000_UTM25.shp.xml,recife,recife,Recife_Sirgas2000_UTM25.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00240,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Limites/Recife_Sirgas2000_UTM25_Buffer_2Km.shp.xml,recife,recife,Recife_Sirgas2000_UTM25_Buffer_2Km.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00241,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Pontos_de_campo/Ponto_de_campo_P.shp.xml,recife,recife,Ponto_de_campo_P.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00242,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Relevo/Padroes_de_Relevo_A.shp.xml,recife,recife,Padroes_de_Relevo_A.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00243,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Solos/Solos_1_1000.shp.xml,recife,recife,Solos_1_1000.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00244,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Suscetibilidade/Inundacao_A.shp.xml,recife,recife,Inundacao_A.shp.xml,local_event_polygon_candidate,flood,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T0_local_official_flood_footprint,medium,medium,true,true,false,false,true,true,sem data explicita extraida; elegibilidade permanece candidata review-only
S16ALOCG_00245,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Suscetibilidade/Movimento_de_Massa_A.shp.xml,recife,recife,Movimento_de_Massa_A.shp.xml,official_susceptibility_map_only,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,T3_local_susceptibility_reference,medium,low,false,false,false,true,false,true,contexto ou geometria insuficiente
S16ALOCG_00246,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/Base Cartografica/localidades.shp.xml,recife,recife,localidades.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00247,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/ESTACOES_PLU.shp.xml,recife,recife,ESTACOES_PLU.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00248,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/Isoietas_PMA_1977_2006.shp.xml,recife,recife,Isoietas_PMA_1977_2006.shp.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00249,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/pma.aux.xml,recife,recife,pma.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
S16ALOCG_00250,PROJECT_ROOT/data/raw/recife/sgb_cprm/extracted/Dados_hidrologicos/Atlas Pluviometrico/Isoietas Anuais Medias/pma.tif.aux.xml,recife,recife,pma.tif.aux.xml,non_event_context,context,,,,,,,json_parse_failed,,,EPSG:4326_or_source_unknown,rejected_non_event,medium,low,false,false,false,false,false,true,contexto ou geometria insuficiente
