event_id,source_lineage,region,municipality,event_type,event_date,event_period_start,event_period_end,source_institution,source_title,source_url,local_file_path,evidence_level,georeferencing_status,geometry_type,lat,lon,bbox,wkt,geojson_ref,crs,spatial_precision,temporal_precision,is_observed_event,source_confidence,geocoding_confidence,priority_rank,duplicate_group_id,duplicate_candidate,preferred_record,requires_manual_review,can_be_ground_truth,can_be_used_as_ground_truth,allowed_for_training,review_only,consolidation_notes
SUSC14A_00172,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00173,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00174,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00175,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00176,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00177,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00178,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00179,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00180,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ^[{",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00181,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, %$<!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00182,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, @}>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00183,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00184,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00185,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00186,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00187,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00188,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, {})!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00189,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Travessa Rio Pardo, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00190,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Travessa Rio Pardo, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00191,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Travessa Rio Pardo, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00192,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Travessa Rio Pardo, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00193,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00194,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00195,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00196,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00197,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00198,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ^[{",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00199,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, %$<!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00200,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, @}>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00201,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00202,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00203,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00204,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00205,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00206,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00207,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00208,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, {})!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00209,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00210,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00211,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00212,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00213,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00214,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00215,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #_|/",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00216,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, >#'\",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00217,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, `=-[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00218,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, .[?",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00219,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Santa Leopoldina, ""#*9",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00220,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ~|}[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00221,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, {})!",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00222,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, .<^&",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00223,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, 9<-%",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00224,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, $!>=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00225,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ?_$.",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00226,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #$[",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00227,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #""#~",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00228,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, +?""]",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00229,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, /@9=",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00230,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, #^>",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
SUSC14A_00231,susc_14a_geocoded,recife,Recife,urban_flooding,2017-05-17,,,Defesa Civil Recife (atendimentos),"Acoes de Porta-Porta Acoes de Porta-Porta Monitoramento Alagado | Rua Rio Chui, ^[{",,,weak_official_neighborhood_context,official_neighborhood_only,text_only,,,,,,EPSG:4326,neighborhood,day,false,low,none,20,DUPG14A_00008,true,false,true,false,false,false,true,ocorrencia oficial geocodificada 14A; ref=; bairro=Ibura
