package_id,previous_promotion_decision,previous_blocking_reason,has_patch_overlay_before,has_patch_overlay_after,intersection_ratio,overlay_status,new_promotion_candidate_level,new_promotion_decision,new_allowed_use,remaining_blocking_reason,requires_human_review,can_create_operational_label
PKG_656d169c48c8,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_6687728dcda6,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_67e0bbd68b71,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_68f812ecb3ac,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_72d2944913ef,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_753b24f542ef,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7684d315459b,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_76a69f41e08c,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_76b5a302cb88,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_76eb3fd7d7c5,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_779a87d80cdd,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_780167ba4e9e,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7810a6056a5e,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_78da015a8abd,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7937bfd8ee31,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7a7a103967df,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7b7487444d8e,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7d23d7bb3fe8,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7da09e9cb154,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7e32c3933897,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_7fb8366b96a7,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8107068348ca,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_840bd41168fa,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_84a6e101651e,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_84bebbab8622,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_869443dea908,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_88215cdc4d6d,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_89b913ebc306,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8a8cde054d6a,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8cee15485619,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8ee6175a25f0,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8f02d723e899,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8f164cf110b5,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_8f570c3d965e,REJECTED_EVENT_REGISTRY_MISSING,EVENT_REGISTRY_MISSING_OR_UNTYPED,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C0,REJECTED_EVENT_REGISTRY_MISSING,rejected_context_only,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_90434134cbdc,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_92d1f3cade15,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_9379593eb321,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_CANDIDATE_REFERENCE_HOLD_FOR_OVERLAY,candidate_reference,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
PKG_93defcad9a64,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,NO_PATCH_EVENT_OVERLAY_GEOMETRY,false,false,0.000,BLOCKED_MISSING_PATCH_GEOMETRY,C3,C3_SECONDARY_EVALUATION_HOLD_FOR_OVERLAY,secondary_evaluation_candidate,NO_PATCH_BOUNDARY_GEOMETRY_AVAILABLE,false,false
