risk_area_id,source_file,feature_index,geometry_type,crs,area_m2,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,attributes_summary,geometry_hash,allowed_use,blocking_reason,notes
V2BC_RISK_19d3d6733fb2,raw/recife_defesa_civil_risk_areas_geojson.geojson,106,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.9398314122525,-8.122537690369345,-34.9398314122525,-8.122537690369345,"Bairro=Ibura; Descrição=Ponto de Colocação de Lona; Endereço=Rua Visconde de Azuara,06; Latitude=-8.122538; Localidade=Alto da bela vista; Longitude=-34.939831; Regional=SUL",3b84ba21e32dd6f487c1fb0300b6378260754d6ddc291e043ded5c980e6a9a07,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_3ae6e040e382,raw/recife_defesa_civil_risk_areas_geojson.geojson,107,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93978670358342,-8.122673510921992,-34.93978670358342,-8.122673510921992,"Bairro=Ibura; Descrição=Ponto de Colocação de Lona; Endereço=Rua Visconde de Azuara,06; Latitude=-8.122674; Localidade=Alto da bela vista; Longitude=-34.939787; Regional=SUL",859906ba83d00e6fa2216da4fff601bd396a936a8925b57c4ca56ca4a9bf01ee,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_08bb7c5b7932,raw/recife_defesa_civil_risk_areas_geojson.geojson,108,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93980471729403,-8.122646303549534,-34.93980471729403,-8.122646303549534,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Visconde de Azuara,136; Latitude=-8.122646; Localidade=Alto da bela vista; Longitude=-34.939805; Regional=SUL",0b0b2f01fb1c0ac8648d348d50a5212d877e88b961f25379fb2015e3e5ac5828,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_9d88d7f9d38e,raw/recife_defesa_civil_risk_areas_geojson.geojson,109,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93959710368117,-8.122864265335956,-34.93959710368117,-8.122864265335956,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Visconde de Azuara,04; Latitude=-8.122864; Localidade=Alto da bela vista; Longitude=-34.939597; Regional=SUL",e1457065e8035375070f4f32406e33e4047100e142d3443fbeb48cfb38642435,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_5c43bdcbbc72,raw/recife_defesa_civil_risk_areas_geojson.geojson,110,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93978796259097,-8.12293567912716,-34.93978796259097,-8.12293567912716,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Duque Bacelar,203; Latitude=-8.122936; Localidade=Alto da bela vista; Longitude=-34.939788; Regional=SUL",baea20d7b372f32cb904e91ed60a0e84d19da85e5baf71f2a82e960a67ef060e,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_4386c8c08d5a,raw/recife_defesa_civil_risk_areas_geojson.geojson,111,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93941570745425,-8.122874170749396,-34.93941570745425,-8.122874170749396,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Visconde de Azuara,s\n; Latitude=-8.122874; Localidade=Alto da bela vista; Longitude=-34.939416; Regional=SUL",71f71cea083d24ce016c9ff826bae2bbd33b507e275aa73026b8c8071024f340,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_235d4afe802a,raw/recife_defesa_civil_risk_areas_geojson.geojson,112,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93906246428546,-8.122993381247635,-34.93906246428546,-8.122993381247635,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,409; Latitude=-8.122993; Localidade=Alto da bela vista; Longitude=-34.939062; Regional=SUL",ec3d208d2e935a82ee944d99de9bbdce02390bd2976f7355a0c15bb6969a03d2,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d01b6ae1b4a8,raw/recife_defesa_civil_risk_areas_geojson.geojson,113,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93912544739305,-8.122884595074993,-34.93912544739305,-8.122884595074993,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Travessa Rio Espera,04; Latitude=-8.122885; Localidade=Alto da bela vista; Longitude=-34.939125; Regional=SUL",71fcf376b1eb94b0be5184b71733849f1a3001a104f0347dede55a71831489f0,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_9c0f784de9af,raw/recife_defesa_civil_risk_areas_geojson.geojson,114,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93913443257752,-8.122866471254017,-34.93913443257752,-8.122866471254017,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Travessa Rio Espera,110; Latitude=-8.122866; Localidade=Alto da bela vista; Longitude=-34.939134; Regional=SUL",abf916edd0fddb2cf1d7729d3fddd8d5ccf4e8edeac29f5e2b0e73df2e798492,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_fa1ef54aee80,raw/recife_defesa_civil_risk_areas_geojson.geojson,115,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93912640219806,-8.123083481376101,-34.93912640219806,-8.123083481376101,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,128; Latitude=-8.123083; Localidade=Alto da bela vista; Longitude=-34.939126; Regional=SUL",65d6d434d77d6fcc0a98a29bf9ef68ca2028d64092df4c01e1052ba0e9a8ea97,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_5a8b07229122,raw/recife_defesa_civil_risk_areas_geojson.geojson,116,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93901649678523,-8.122867033462812,-34.93901649678523,-8.122867033462812,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,124; Latitude=-8.122867; Localidade=Ibura de Baixo; Longitude=-34.939016; Regional=SUL",1bbff0dbbb793560b03eae00dae87b817536ab9875c6943baea3ecb045e364e8,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_a9168c09786e,raw/recife_defesa_civil_risk_areas_geojson.geojson,117,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93900725121348,-8.122830915559785,-34.93900725121348,-8.122830915559785,"Bairro=Ibura; Descrição=Ponto de Colocação de Lona; Endereço=Rua Rio Espera,640-A; Latitude=-8.122831; Localidade=Ibura de Baixo; Longitude=-34.939007; Regional=SUL",738c4c92d9f35021d5436c1a9169d5616970d2d80d0fa88c51bc96099cf165f0,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_4a91b5209544,raw/recife_defesa_civil_risk_areas_geojson.geojson,118,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.9389612403646,-8.122695527471926,-34.9389612403646,-8.122695527471926,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,638; Latitude=-8.122696; Localidade=Ibura de Baixo; Longitude=-34.938961; Regional=SUL",cc1e5744783971aaebd86c168794fe08914b6019f728c0eae58c2eb0f27f463a,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_c3c3ea354554,raw/recife_defesa_civil_risk_areas_geojson.geojson,119,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93885176910069,-8.122569482345337,-34.93885176910069,-8.122569482345337,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,633-a,b; Latitude=-8.122569; Localidade=Ibura de Baixo; Longitude=-34.938852; Regional=SUL",ce234782e018de696329e6dcf65f91a26f0e047cb0907a051729da9db4ab548f,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_4476209beec7,raw/recife_defesa_civil_risk_areas_geojson.geojson,120,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93859610504302,-8.122227161992106,-34.93859610504302,-8.122227161992106,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Rio Espera,617; Latitude=-8.122227; Localidade=Ibura de Baixo; Longitude=-34.938596; Regional=SUL",bf446dba1a0c33e868d75ec9f3a43179cede45b0e0b9115192e3d079df2c75b7,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_8fd887217ba9,raw/recife_defesa_civil_risk_areas_geojson.geojson,121,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.9391988498639,-8.121166551413786,-34.9391988498639,-8.121166551413786,"Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=Rua Cândido Mendes,16; Latitude=-8.121167; Localidade=Alto da bela vista; Longitude=-34.939199; Regional=SUL",c632a73d8e9adf63cdf4d0db2daee0dd493ce3624cca1f74a64a7f68150bbc07,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_436369d08dac,raw/recife_defesa_civil_risk_areas_geojson.geojson,122,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95366252989287,-8.131105095949716,-34.95366252989287,-8.131105095949716,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº38; Latitude=-8.131105; Localidade=UR-05; Longitude=-34.953663; Regional=SUL,63f0c7e517a40c6cb33c4395f6078ffa3cda5f9fb4f43abdf107d53e16494651,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_405f805317a5,raw/recife_defesa_civil_risk_areas_geojson.geojson,123,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95359911279786,-8.131123481665584,-34.95359911279786,-8.131123481665584,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA NºS/N; Latitude=-8.131123; Localidade=UR-05; Longitude=-34.953599; Regional=SUL,af656f3bfdc406e51fe1475409e7af23564e8a723dd63aece6f884438d31b228,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_54074512a11c,raw/recife_defesa_civil_risk_areas_geojson.geojson,124,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95354354232129,-8.130888698018271,-34.95354354232129,-8.130888698018271,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº42; Latitude=-8.130889; Localidade=UR-05; Longitude=-34.953544; Regional=SUL,1cf9b8fb2196c6d7bd4616cc27d01446d14180b62ba0097bcd724fe74a1cee75,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d9a856aa57a8,raw/recife_defesa_civil_risk_areas_geojson.geojson,125,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.953498181891355,-8.130888916076287,-34.953498181891355,-8.130888916076287,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº60 A; Latitude=-8.130889; Localidade=UR-05; Longitude=-34.953498; Regional=SUL,1bf2e16c256b2db383849c1f97ea4c98d16b8c363a4b657e3860aaad6ec55777,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_c49f921bbe9c,raw/recife_defesa_civil_risk_areas_geojson.geojson,126,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95347933749364,-8.130744360010368,-34.95347933749364,-8.130744360010368,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº70 A; Latitude=-8.130744; Localidade=UR-05; Longitude=-34.953479; Regional=SUL,48fe380051134a9056287365cfe2e18349ec396976b7a56fa320d76f58640732,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_02e5d6df93b0,raw/recife_defesa_civil_risk_areas_geojson.geojson,127,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95340588559714,-8.130563904764132,-34.95340588559714,-8.130563904764132,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº88; Latitude=-8.130564; Localidade=UR-05; Longitude=-34.953406; Regional=SUL,ea44ebbbfa83328300c9651453fa23a51444e2e701cff13a7b959f7f5b696cb6,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_8fef11282422,raw/recife_defesa_civil_risk_areas_geojson.geojson,128,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.953414782631796,-8.13052770033291,-34.953414782631796,-8.13052770033291,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº 90; Latitude=-8.130528; Localidade=UR-05; Longitude=-34.953415; Regional=SUL,bcfd875cfdfb644f75e1b84930b1700814f25ef0bef974290265ba86e5c93197,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_df258dcd9f62,raw/recife_defesa_civil_risk_areas_geojson.geojson,129,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.953251528969005,-8.130537525438632,-34.953251528969005,-8.130537525438632,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº90 A; Latitude=-8.130538; Localidade=UR-05; Longitude=-34.953252; Regional=SUL,0fd0e905b7b6f8419be764cba8bfb5e0df988d4fbeecb03b45daef16cbfd391a,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d83ebfae6eaa,raw/recife_defesa_civil_risk_areas_geojson.geojson,130,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95323329729579,-8.130519532231785,-34.95323329729579,-8.130519532231785,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº 23; Latitude=-8.13052; Localidade=UR-05; Longitude=-34.953233; Regional=SUL,91c29d49f978e85ee081f80feaa91318b9eb59a4cc801083acfb88e35006f0c1,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_482fd161cc93,raw/recife_defesa_civil_risk_areas_geojson.geojson,131,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95336902840058,-8.130446556510913,-34.95336902840058,-8.130446556510913,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº90 B; Latitude=-8.130447; Localidade=UR-05; Longitude=-34.953369; Regional=SUL,297804d1ca81e4c899f9478a19951fa70e57680b7295870348ba255af4ffbe66,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_5107db170cc9,raw/recife_defesa_civil_risk_areas_geojson.geojson,132,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95337740032719,-8.130301869605267,-34.95337740032719,-8.130301869605267,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº101 A; Latitude=-8.130302; Localidade=UR-05; Longitude=-34.953377; Regional=SUL,16571ac2da29131b78eb6ae8f9017a943e0ed12dd7b8b8d99db34e0f4ff76a1a,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_72274dc3de6b,raw/recife_defesa_civil_risk_areas_geojson.geojson,133,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95329470150556,-8.130085297082394,-34.95329470150556,-8.130085297082394,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº 140C; Latitude=-8.130085; Localidade=UR-05; Longitude=-34.953295; Regional=SUL,865ac35613499d18ecd0ecd2e1b5e76e7020095f4351dd5cb9ab8dc2c0165817,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_721b6b4ea8f8,raw/recife_defesa_civil_risk_areas_geojson.geojson,134,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95317632707159,-8.12999546182024,-34.95317632707159,-8.12999546182024,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº 103 A; Latitude=-8.129995; Localidade=UR-05; Longitude=-34.953176; Regional=SUL,b6873ce108f8c286f1a55d9a4c0bb3cd7f445cc5f3df317d96c9c4a3b04b9c81,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d6644e4a3ceb,raw/recife_defesa_civil_risk_areas_geojson.geojson,135,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95313986379244,-8.12995947538448,-34.95313986379244,-8.12995947538448,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº140D; Latitude=-8.129959; Localidade=UR-05; Longitude=-34.95314; Regional=SUL,ff595e2240f58563993a816511ba0e42364bd61a306d00156994592e39fb1971,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_a998ca064ef5,raw/recife_defesa_civil_risk_areas_geojson.geojson,136,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95296766949924,-8.129996464547391,-34.95296766949924,-8.129996464547391,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº140A; Latitude=-8.129996; Localidade=UR-05; Longitude=-34.952968; Regional=SUL,8acc823ff16737435ff001b73eb08f0328e2b8e135bf837b6c9756085973e560,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_e0b5fedb188b,raw/recife_defesa_civil_risk_areas_geojson.geojson,137,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95297722280305,-8.130095863246792,-34.95297722280305,-8.130095863246792,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº25; Latitude=-8.130096; Localidade=UR-05; Longitude=-34.952977; Regional=SUL,5579352d77033e1c67d75623fed046068a5868dc526715ab345914b5160bdd99,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_0b3f0dec34b3,raw/recife_defesa_civil_risk_areas_geojson.geojson,138,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.95304120855628,-8.1301950003648,-34.95304120855628,-8.1301950003648,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=FLOR DE MARIA Nº23; Latitude=-8.130195; Localidade=UR-05; Longitude=-34.953041; Regional=SUL,5e9e1ef47a2a650290ffaf0c073eaf170abcff3f7c01d98d7ee38a58f6391366,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_e0cfc02b0ece,raw/recife_defesa_civil_risk_areas_geojson.geojson,139,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.954023837484975,-8.130777903862166,-34.954023837484975,-8.130777903862166,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=PERSEGUEIROS Nº240; Latitude=-8.130778; Localidade=UR-05; Longitude=-34.954024; Regional=SUL,3d0582b237341f7ef3b21f00d13a8e2769e4f32c3846a7200e05a465d72f6010,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_130a4409339a,raw/recife_defesa_civil_risk_areas_geojson.geojson,140,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.954333995775485,-8.131128988420341,-34.954333995775485,-8.131128988420341,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=PERSEGUEIROS Nº43; Latitude=-8.131129; Localidade=UR-05; Longitude=-34.954334; Regional=SUL,9b81617eae6a6e1a46b6ba392b07b994dc95412f42017c1e85eb34055a1f7bab,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_6e10445c206b,raw/recife_defesa_civil_risk_areas_geojson.geojson,141,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93928956931329,-8.121166118997756,-34.93928956931329,-8.121166118997756,Bairro=Ibura; Descrição=Área de Risco Nível 4; Endereço=CANDIDO MENDES Nº16; Latitude=-8.121166; Localidade=Alto da bela vista; Longitude=-34.93929; Regional=SUL,79dc28848208d9e070eb643bec7e7941252b8dc4bc460867aa68369b53322a9a,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_be9ae21fd94d,raw/recife_defesa_civil_risk_areas_geojson.geojson,142,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938992190982546,-8.12158339913515,-34.938992190982546,-8.12158339913515,Bairro=Ibura; Descrição=Área de Risco Nível 3; Endereço=CANDIDO MENDES Nº11; Latitude=-8.121583; Localidade=Alto da bela vista; Longitude=-34.938992; Regional=SUL,7579a821b101ecab095b2274568846f2313639a53c536c4b791964e37a402713,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_869ae3081c97,raw/recife_defesa_civil_risk_areas_geojson.geojson,143,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.94304745364452,-8.123471590841314,-34.94304745364452,-8.123471590841314,Bairro=Ibura; Descrição=Área de Risco Nível 4; Endereço=AFONSO CUNHA Nº51; Latitude=-8.123472; Localidade=Alto da bela vista; Longitude=-34.943047; Regional=SUL,6eb4ef5038a27d6e06a9cfe742e84f7da89f5c81b8816b1c3e06e0621ed17e4b,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d27a97440cc1,raw/recife_defesa_civil_risk_areas_geojson.geojson,144,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93905343569718,-8.123002464781543,-34.93905343569718,-8.123002464781543,Bairro=Ibura; Descrição=Área de Risco Nível 4; Endereço=RIO ESPERA Nº127; Latitude=-8.123002; Localidade=Alto da bela vista; Longitude=-34.939053; Regional=SUL,6f018c634cb549db3d96f5397c4e5b9742e9e332bbae038daa80cd43cdc861e5,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_6f46f72d221b,raw/recife_defesa_civil_risk_areas_geojson.geojson,145,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93855909595932,-8.13529989264158,-34.93855909595932,-8.13529989264158,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=RUA SÃO JOSÉ DO EGITO, Nº 84; Latitude=-8.1353; Localidade=Jordão Baixo; Longitude=-34.938559; Regional=SUL",07288a34cc549c9f98c1847c9edcab4e5983b0fde33e9491f5f1a5ce2f25461c,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_09795ed67b89,raw/recife_defesa_civil_risk_areas_geojson.geojson,146,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.938550588599476,-8.135417459634803,-34.938550588599476,-8.135417459634803,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=RUA SÃO JOSÉ DO EGITO, Q-Z-Nº19; Latitude=-8.135417; Localidade=Jordão Baixo; Longitude=-34.938551; Regional=Sul",25ffc71a30da7f915179f8b744a553b9b99d86b610863c784c76f317366f2b26,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_e7a4be5cbc7e,raw/recife_defesa_civil_risk_areas_geojson.geojson,147,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93852363251787,-8.13547183124303,-34.93852363251787,-8.13547183124303,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=RUA SÃO JOSÉ DO EGITO, Nº18; Latitude=-8.135472; Localidade=Jordão Baixo; Longitude=-34.938524; Regional=SUL",9ed27ad0ac8b5a92a88f60c335a373a266ae882398415dc3975ada8791662f7e,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_204ae73cda93,raw/recife_defesa_civil_risk_areas_geojson.geojson,148,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93852398015425,-8.135544153515825,-34.93852398015425,-8.135544153515825,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=RUA SÃO JOSÉ DO EGITO, Nº 17; Latitude=-8.135544; Localidade=Jordão Baixo; Longitude=-34.938524; Regional=SUL",ac23aa4526bd967e01f08a2b57e8bc1ba16da03c68f01ed18853171a3c348809,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
V2BC_RISK_d1ac80202119,raw/recife_defesa_civil_risk_areas_geojson.geojson,149,Point,EPSG:4326_INFERRED_FROM_LON_LAT_FIELDS,0,-34.93851521206541,-8.135607478806069,-34.93851521206541,-8.135607478806069,"Bairro=Jordão; Descrição=Área de Risco Nível 3; Endereço=RUA SÃO JOSÉ DO EGITO, Nº 16; Latitude=-8.135607; Localidade=Jordão Baixo; Longitude=-34.938515; Regional=SUL",5d8be6d3baefd5377937fe52be4c9dee91e07e0c13620b6deaa4e2743c0d49e5,context_only,POINT_CONTEXT_NOT_OBSERVED_EVENT_POLYGON,"Source calls these risk areas, but supplied geometry is a point location."
