station_id,station_code,station_name,uf,latitude,longitude,region_candidate,source_file,review_only,notes
V1SI_ST_a938,a938,VELOCIDADE HORARIA (m/s);,UF:;,73499999.000000,15777777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a939,a939,VELOCIDADE HORARIA (m/s);,UF:;,445837.000000,434146.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a940,a940,VELOCIDADE HORARIA (m/s);,UF:;,949001.000000,961873.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a135,a135,VELOCIDADE HORARIA (m/s);,UF:;,816897.000000,690821.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a009,a009,VELOCIDADE HORARIA (m/s);,UF:;,190744.000000,301811.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a010,a010,VELOCIDADE HORARIA (m/s);,UF:;,615.000000,87194443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a018,a018,VELOCIDADE HORARIA (m/s);,UF:;,15377.000000,544517.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a019,a019,VELOCIDADE HORARIA (m/s);,UF:;,745782.000000,49703.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a020,a020,VELOCIDADE HORARIA (m/s);,UF:;,968677.000000,177259.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a021,a021,VELOCIDADE HORARIA (m/s);,UF:;,103954.000000,201231.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a038,a038,VELOCIDADE HORARIA (m/s);,UF:;,59444444.000000,84722221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a039,a039,VELOCIDADE HORARIA (m/s);,UF:;,88749999.000000,60833333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a040,a040,VELOCIDADE HORARIA (m/s);,UF:;,434441.000000,921941.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a041,a041,VELOCIDADE HORARIA (m/s);,UF:;,576389.000000,723333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a043,a043,VELOCIDADE HORARIA (m/s);,UF:;,15472222.000000,63944444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a044,a044,VELOCIDADE HORARIA (m/s);,UF:;,643725.000000,111839.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a048,a048,VELOCIDADE HORARIA (m/s);,UF:;,124191.000000,781267.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a049,a049,VELOCIDADE HORARIA (m/s);,UF:;,92708.000000,478605.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a050,a050,VELOCIDADE HORARIA (m/s);,UF:;,793363.000000,132732.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a051,a051,VELOCIDADE HORARIA (m/s);,UF:;,476944.000000,629475.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a052,a052,VELOCIDADE HORARIA (m/s);,UF:;,429018.000000,184889.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a053,a053,VELOCIDADE HORARIA (m/s);,UF:;,284098.000000,212125.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a054,a054,VELOCIDADE HORARIA (m/s);,UF:;,592213.000000,528738.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a055,a055,VELOCIDADE HORARIA (m/s);,UF:;,828286.000000,847882.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a612,a612,VELOCIDADE HORARIA (m/s);,UF:;,27083332.000000,30583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a613,a613,VELOCIDADE HORARIA (m/s);,UF:;,988388.000000,579572.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a614,a614,VELOCIDADE HORARIA (m/s);,UF:;,35694444.000000,686111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a615,a615,VELOCIDADE HORARIA (m/s);,UF:;,636526.000000,741818.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a616,a616,VELOCIDADE HORARIA (m/s);,UF:;,676198.000000,864051.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a617,a617,VELOCIDADE HORARIA (m/s);,UF:;,75055555.000000,48888888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a622,a622,VELOCIDADE HORARIA (m/s);,UF:;,10083333.000000,3944444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a623,a623,VELOCIDADE HORARIA (m/s);,UF:;,69527777.000000,39055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a631,a631,VELOCIDADE HORARIA (m/s);,UF:;,29138888.000000,73638888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a632,a632,VELOCIDADE HORARIA (m/s);,UF:;,407181.000000,539825.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a633,a633,VELOCIDADE HORARIA (m/s);,UF:;,38555555.000000,18999999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a634,a634,VELOCIDADE HORARIA (m/s);,UF:;,46694443.000000,40388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a657,a657,VELOCIDADE HORARIA (m/s);,UF:;,10416666.000000,10694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a502,a502,VELOCIDADE HORARIA (m/s);,UF:;,228373.000000,767703.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a505,a505,VELOCIDADE HORARIA (m/s);,UF:;,605696.000000,949617.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a506,a506,VELOCIDADE HORARIA (m/s);,UF:;,686316.000000,843763.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a507,a507,VELOCIDADE HORARIA (m/s);,UF:;,91694443.000000,25555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a508,a508,VELOCIDADE HORARIA (m/s);,UF:;,166773.000000,687756.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a509,a509,VELOCIDADE HORARIA (m/s);,UF:;,86166666.000000,4333333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a510,a510,VELOCIDADE HORARIA (m/s);,UF:;,762607.000000,864013.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a511,a511,VELOCIDADE HORARIA (m/s);,UF:;,57388888.000000,62249999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a512,a512,VELOCIDADE HORARIA (m/s);,UF:;,95277777.000000,52499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a513,a513,VELOCIDADE HORARIA (m/s);,UF:;,55666666.000000,75611111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a514,a514,VELOCIDADE HORARIA (m/s);,UF:;,106502.000000,250928.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a515,a515,VELOCIDADE HORARIA (m/s);,UF:;,56638888.000000,40416666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a516,a516,VELOCIDADE HORARIA (m/s);,UF:;,745237.000000,633916.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a517,a517,VELOCIDADE HORARIA (m/s);,UF:;,104867.000000,375904.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a518,a518,VELOCIDADE HORARIA (m/s);,UF:;,769965.000000,364329.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a519,a519,VELOCIDADE HORARIA (m/s);,UF:;,53921.000000,518133.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a520,a520,VELOCIDADE HORARIA (m/s);,UF:;,98586.000000,151574.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a521,a521,VELOCIDADE HORARIA (m/s);,UF:;,883945.000000,969397.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a522,a522,VELOCIDADE HORARIA (m/s);,UF:;,798799.000000,249933.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a523,a523,VELOCIDADE HORARIA (m/s);,UF:;,996684.000000,985935.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a524,a524,VELOCIDADE HORARIA (m/s);,UF:;,45493.000000,453825.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a525,a525,VELOCIDADE HORARIA (m/s);,UF:;,87527777.000000,43416666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a526,a526,VELOCIDADE HORARIA (m/s);,UF:;,408228.000000,404123.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a527,a527,VELOCIDADE HORARIA (m/s);,UF:;,89284.000000,515423.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a528,a528,VELOCIDADE HORARIA (m/s);,UF:;,200855.000000,459836.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a529,a529,VELOCIDADE HORARIA (m/s);,UF:;,395799.000000,961909.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a530,a530,VELOCIDADE HORARIA (m/s);,UF:;,918066.000000,382996.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a531,a531,VELOCIDADE HORARIA (m/s);,UF:;,314567.000000,373049.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a532,a532,VELOCIDADE HORARIA (m/s);,UF:;,830354.000000,977007.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a533,a533,VELOCIDADE HORARIA (m/s);,UF:;,78694444.000000,94305555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a534,a534,VELOCIDADE HORARIA (m/s);,UF:;,532768.000000,90801.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a535,a535,VELOCIDADE HORARIA (m/s);,UF:;,885398.000000,416883.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a536,a536,VELOCIDADE HORARIA (m/s);,UF:;,481935.000000,593932.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a537,a537,VELOCIDADE HORARIA (m/s);,UF:;,231052.000000,648269.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a538,a538,VELOCIDADE HORARIA (m/s);,UF:;,747711.000000,453785.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a539,a539,VELOCIDADE HORARIA (m/s);,UF:;,85958.000000,16036.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a540,a540,VELOCIDADE HORARIA (m/s);,UF:;,78062.000000,986505.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a541,a541,VELOCIDADE HORARIA (m/s);,UF:;,705504.000000,389256.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a542,a542,VELOCIDADE HORARIA (m/s);,UF:;,55416666.000000,88194443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a543,a543,VELOCIDADE HORARIA (m/s);,UF:;,91222222.000000,80861111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a544,a544,VELOCIDADE HORARIA (m/s);,UF:;,52416666.000000,43555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a545,a545,VELOCIDADE HORARIA (m/s);,UF:;,258064.000000,835556.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a546,a546,VELOCIDADE HORARIA (m/s);,UF:;,56138888.000000,19916666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a547,a547,VELOCIDADE HORARIA (m/s);,UF:;,362747.000000,123801.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a548,a548,VELOCIDADE HORARIA (m/s);,UF:;,30027777.000000,61749999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a549,a549,VELOCIDADE HORARIA (m/s);,UF:;,751536.000000,457787.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a550,a550,VELOCIDADE HORARIA (m/s);,UF:;,575667.000000,485588.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a551,a551,VELOCIDADE HORARIA (m/s);,UF:;,723139.000000,435756.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a552,a552,VELOCIDADE HORARIA (m/s);,UF:;,16027777.000000,31027777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a553,a553,VELOCIDADE HORARIA (m/s);,UF:;,784477.000000,119394.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a554,a554,VELOCIDADE HORARIA (m/s);,UF:;,735757.000000,137146.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a555,a555,VELOCIDADE HORARIA (m/s);,UF:;,31457.000000,11249.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a556,a556,VELOCIDADE HORARIA (m/s);,UF:;,26333333.000000,18277777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a557,a557,VELOCIDADE HORARIA (m/s);,UF:;,546728.000000,261029.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a559,a559,VELOCIDADE HORARIA (m/s);,UF:;,448089.000000,366313.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a561,a561,VELOCIDADE HORARIA (m/s);,UF:;,909892.000000,114259.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a562,a562,VELOCIDADE HORARIA (m/s);,UF:;,52055554.000000,44055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a563,a563,VELOCIDADE HORARIA (m/s);,UF:;,80277777.000000,29694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a564,a564,VELOCIDADE HORARIA (m/s);,UF:;,17333332.000000,87499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a565,a565,VELOCIDADE HORARIA (m/s);,UF:;,311111.000000,888888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a566,a566,VELOCIDADE HORARIA (m/s);,UF:;,84888888.000000,44055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a567,a567,VELOCIDADE HORARIA (m/s);,UF:;,680722.000000,944389.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a568,a568,VELOCIDADE HORARIA (m/s);,UF:;,71.000000,96194444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a569,a569,VELOCIDADE HORARIA (m/s);,UF:;,45527777.000000,17333332.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a570,a570,VELOCIDADE HORARIA (m/s);,UF:;,715.000000,86444444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a571,a571,VELOCIDADE HORARIA (m/s);,UF:;,24444444.000000,88166666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_f501,f501,VELOCIDADE HORARIA (m/s);,UF:;,97999999.000000,95861111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a601,a601,VELOCIDADE HORARIA (m/s);,UF:;,75777777.000000,68472221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a602,a602,VELOCIDADE HORARIA (m/s);,UF:;,5027777.000000,59555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a603,a603,VELOCIDADE HORARIA (m/s);,UF:;,58972221.000000,28222221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a604,a604,VELOCIDADE HORARIA (m/s);,UF:;,58749999.000000,95833333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a606,a606,VELOCIDADE HORARIA (m/s);,UF:;,97527777.000000,2138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a607,a607,VELOCIDADE HORARIA (m/s);,UF:;,71472222.000000,34388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a608,a608,VELOCIDADE HORARIA (m/s);,UF:;,3761111.000000,81194444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a609,a609,VELOCIDADE HORARIA (m/s);,UF:;,45138888.000000,44499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a610,a610,VELOCIDADE HORARIA (m/s);,UF:;,46472222.000000,29138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a611,a611,VELOCIDADE HORARIA (m/s);,UF:;,35805555.000000,69555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a618,a618,VELOCIDADE HORARIA (m/s);,UF:;,4486111.000000,98694444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a619,a619,VELOCIDADE HORARIA (m/s);,UF:;,2236111.000000,72694443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a620,a620,VELOCIDADE HORARIA (m/s);,UF:;,4166666.000000,5166666.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a621,a621,VELOCIDADE HORARIA (m/s);,UF:;,86138888.000000,41138888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a624,a624,VELOCIDADE HORARIA (m/s);,UF:;,33472221.000000,67694443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a625,a625,VELOCIDADE HORARIA (m/s);,UF:;,9833333.000000,20833333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a626,a626,VELOCIDADE HORARIA (m/s);,UF:;,653579.000000,40916.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a627,a627,VELOCIDADE HORARIA (m/s);,UF:;,867389.000000,102056.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a628,a628,VELOCIDADE HORARIA (m/s);,UF:;,975694.000000,303444.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a629,a629,VELOCIDADE HORARIA (m/s);,UF:;,938745.000000,600936.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a630,a630,VELOCIDADE HORARIA (m/s);,UF:;,95055555.000000,1027777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a635,a635,VELOCIDADE HORARIA (m/s);,UF:;,373944.000000,703111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a636,a636,VELOCIDADE HORARIA (m/s);,UF:;,939883.000000,402897.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a652,a652,VELOCIDADE HORARIA (m/s);,UF:;,98833333.000000,19055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a659,a659,VELOCIDADE HORARIA (m/s);,UF:;,64583333.000000,41555555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a667,a667,VELOCIDADE HORARIA (m/s);,UF:;,8711111.000000,60888888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a701,a701,VELOCIDADE HORARIA (m/s);,UF:;,496294.000000,620088.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a705,a705,VELOCIDADE HORARIA (m/s);,UF:;,358052.000000,28877.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a706,a706,VELOCIDADE HORARIA (m/s);,UF:;,75027777.000000,60388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a707,a707,VELOCIDADE HORARIA (m/s);,UF:;,119867.000000,408637.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a708,a708,VELOCIDADE HORARIA (m/s);,UF:;,58444444.000000,38249999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a711,a711,VELOCIDADE HORARIA (m/s);,UF:;,980353.000000,883927.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a712,a712,VELOCIDADE HORARIA (m/s);,UF:;,671654.000000,545896.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a713,a713,VELOCIDADE HORARIA (m/s);,UF:;,426035.000000,585552.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a714,a714,VELOCIDADE HORARIA (m/s);,UF:;,98194443.000000,88583333.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a715,a715,VELOCIDADE HORARIA (m/s);,UF:;,85194444.000000,16472222.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a716,a716,VELOCIDADE HORARIA (m/s);,UF:;,949.000000,894546.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a718,a718,VELOCIDADE HORARIA (m/s);,UF:;,372832.000000,97471.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a725,a725,VELOCIDADE HORARIA (m/s);,UF:;,10166666.000000,9411111.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a726,a726,VELOCIDADE HORARIA (m/s);,UF:;,70305555.000000,62333332.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a727,a727,VELOCIDADE HORARIA (m/s);,UF:;,66611111.000000,73472221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a728,a728,VELOCIDADE HORARIA (m/s);,UF:;,41668.000000,520841.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a729,a729,VELOCIDADE HORARIA (m/s);,UF:;,403221.000000,966031.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a733,a733,VELOCIDADE HORARIA (m/s);,UF:;,165.000000,59499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a734,a734,VELOCIDADE HORARIA (m/s);,UF:;,31916666.000000,93027777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a735,a735,VELOCIDADE HORARIA (m/s);,UF:;,85675.000000,920388.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a736,a736,VELOCIDADE HORARIA (m/s);,UF:;,13305554.000000,84055555.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a737,a737,VELOCIDADE HORARIA (m/s);,UF:;,85555555.000000,79972221.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a738,a738,VELOCIDADE HORARIA (m/s);,UF:;,78056.000000,7528.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a739,a739,VELOCIDADE HORARIA (m/s);,UF:;,415062.000000,805292.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a740,a740,VELOCIDADE HORARIA (m/s);,UF:;,22833332.000000,41694443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a741,a741,VELOCIDADE HORARIA (m/s);,UF:;,4711111.000000,5575.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a744,a744,VELOCIDADE HORARIA (m/s);,UF:;,951944.000000,530556.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a746,a746,VELOCIDADE HORARIA (m/s);,UF:;,96277777.000000,41638888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a747,a747,VELOCIDADE HORARIA (m/s);,UF:;,33833333.000000,11388888.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a748,a748,VELOCIDADE HORARIA (m/s);,UF:;,55916666.000000,54499999.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a753,a753,VELOCIDADE HORARIA (m/s);,UF:;,35972222.000000,77527777.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
V1SI_ST_a755,a755,VELOCIDADE HORARIA (m/s);,UF:;,52388888.000000,86944443.000000,UNKNOWN,data/external_raw/inmet/historical/inmet_2020.zip,true,
